2013-02-23 13:25:02,2013-02-23 13:25:02,2013-02-23 13:25:02
-41.0,-39.0,30.0
-40.0,-42.0,27.0
-42.0,-42.0,26.0
-40.0,-39.0,27.0
-41.0,-40.0,30.0
-44.0,-41.0,27.0
-42.0,-40.0,28.0
-41.0,-40.0,30.0
-42.0,-41.0,28.0
-43.0,-40.0,29.0
-42.0,-40.0,27.0
-42.0,-40.0,29.0
-39.0,-40.0,29.0
-41.0,-40.0,29.0
-41.0,-39.0,29.0
-42.0,-40.0,28.0
-42.0,-39.0,28.0
-43.0,-41.0,27.0
-43.0,-39.0,25.0
-45.0,-38.0,25.0
-47.0,-38.0,28.0
-44.0,-39.0,28.0
-45.0,-40.0,25.0
-44.0,-39.0,25.0
-44.0,-40.0,25.0
-43.0,-39.0,26.0
-45.0,-39.0,27.0
-44.0,-40.0,26.0
-43.0,-41.0,23.0
-47.0,-41.0,24.0
-39.0,-43.0,25.0
-37.0,-43.0,25.0
-37.0,-43.0,29.0
-38.0,-41.0,30.0
-41.0,-42.0,30.0
-43.0,-41.0,28.0
-39.0,-42.0,29.0
-38.0,-41.0,30.0
-38.0,-43.0,27.0
-40.0,-43.0,27.0
-42.0,-40.0,23.0
-46.0,-40.0,25.0
-44.0,-35.0,38.0
-40.0,-38.0,36.0
-39.0,-41.0,26.0
-43.0,-41.0,25.0
-44.0,-40.0,26.0
-40.0,-43.0,25.0
-42.0,-42.0,26.0
-44.0,-39.0,25.0
-45.0,-40.0,25.0
-42.0,-39.0,28.0
-45.0,-40.0,27.0
-45.0,-39.0,28.0
-43.0,-39.0,29.0
-39.0,-44.0,26.0
-39.0,-42.0,27.0
-42.0,-42.0,27.0
-38.0,-41.0,29.0
-39.0,-41.0,29.0
-43.0,-41.0,29.0
-41.0,-42.0,28.0
-41.0,-41.0,28.0
-40.0,-41.0,31.0
-41.0,-41.0,28.0
-41.0,-42.0,28.0
-40.0,-41.0,28.0
-38.0,-41.0,29.0
-38.0,-40.0,31.0
-43.0,-41.0,28.0
-41.0,-42.0,27.0
-41.0,-39.0,28.0
-41.0,-41.0,25.0
-41.0,-42.0,24.0
-40.0,-43.0,25.0
-45.0,-39.0,26.0
-45.0,-38.0,28.0
-47.0,-38.0,27.0
-46.0,-39.0,26.0
-49.0,-37.0,27.0
-47.0,-38.0,26.0
-40.0,-40.0,27.0
-40.0,-40.0,27.0
-43.0,-40.0,27.0
-45.0,-39.0,29.0
-39.0,-39.0,30.0
-36.0,-42.0,29.0
-38.0,-41.0,29.0
-43.0,-40.0,28.0
-43.0,-39.0,30.0
-39.0,-41.0,30.0
-39.0,-41.0,28.0
-42.0,-39.0,27.0
-41.0,-39.0,29.0
-39.0,-41.0,34.0
-43.0,-41.0,29.0
-41.0,-41.0,28.0
-44.0,-39.0,25.0
-42.0,-41.0,28.0
-40.0,-41.0,27.0
-43.0,-41.0,27.0
-45.0,-40.0,26.0
-44.0,-40.0,25.0
-45.0,-40.0,25.0
-42.0,-40.0,28.0
-44.0,-39.0,28.0
-50.0,-37.0,27.0
-44.0,-39.0,30.0
-38.0,-43.0,26.0
-38.0,-45.0,25.0
-38.0,-44.0,26.0
-38.0,-45.0,26.0
-39.0,-42.0,27.0
-40.0,-41.0,29.0
-40.0,-42.0,28.0
-42.0,-42.0,28.0
-41.0,-41.0,28.0
-42.0,-40.0,31.0
-37.0,-40.0,31.0
-36.0,-41.0,30.0
-38.0,-42.0,26.0
-41.0,-42.0,26.0
-45.0,-40.0,26.0
-42.0,-39.0,30.0
-40.0,-40.0,30.0
-41.0,-41.0,26.0
-43.0,-42.0,24.0
-42.0,-41.0,27.0
-39.0,-42.0,27.0
-44.0,-39.0,25.0
-43.0,-38.0,27.0
-44.0,-36.0,32.0
-41.0,-38.0,28.0
-43.0,-43.0,21.0
-51.0,-37.0,27.0
-38.0,-42.0,31.0
-37.0,-42.0,30.0
-37.0,-42.0,31.0
-39.0,-40.0,33.0
-40.0,-39.0,31.0
-41.0,-41.0,29.0
-39.0,-41.0,30.0
-36.0,-41.0,32.0
-38.0,-39.0,32.0
-41.0,-40.0,30.0
-40.0,-40.0,30.0
-41.0,-39.0,28.0
-41.0,-39.0,32.0
-41.0,-41.0,29.0
-41.0,-40.0,30.0
-41.0,-39.0,28.0
-43.0,-40.0,27.0
-44.0,-38.0,27.0
-43.0,-39.0,27.0
-47.0,-39.0,24.0
-49.0,-36.0,25.0
-46.0,-37.0,28.0
-44.0,-37.0,27.0
-48.0,-38.0,27.0
-46.0,-38.0,27.0
-43.0,-38.0,26.0
-44.0,-38.0,26.0
-37.0,-44.0,27.0
-38.0,-45.0,26.0
-38.0,-40.0,29.0
-38.0,-38.0,32.0
-41.0,-40.0,31.0
-39.0,-39.0,32.0
-41.0,-41.0,28.0
-42.0,-41.0,29.0
-41.0,-40.0,29.0
-40.0,-42.0,29.0
-39.0,-41.0,31.0
-41.0,-38.0,30.0
-43.0,-39.0,29.0
-42.0,-41.0,29.0
-42.0,-42.0,26.0
-42.0,-40.0,27.0
-39.0,-41.0,28.0
-42.0,-39.0,26.0
-45.0,-38.0,28.0
-48.0,-37.0,26.0
-45.0,-36.0,27.0
-49.0,-35.0,28.0
-48.0,-35.0,28.0
-44.0,-39.0,27.0
-43.0,-41.0,24.0
-45.0,-41.0,25.0
-45.0,-39.0,26.0
-39.0,-43.0,26.0
-38.0,-44.0,26.0
-40.0,-42.0,27.0
-41.0,-41.0,27.0
-39.0,-41.0,30.0
-40.0,-41.0,29.0
-42.0,-41.0,27.0
-42.0,-39.0,28.0
-42.0,-42.0,28.0
-38.0,-41.0,30.0
-42.0,-41.0,28.0
-42.0,-41.0,28.0
-45.0,-39.0,27.0
-43.0,-41.0,26.0
-40.0,-41.0,27.0
-37.0,-43.0,27.0
-43.0,-41.0,23.0
-42.0,-41.0,24.0
-41.0,-41.0,27.0
-43.0,-40.0,27.0
-44.0,-39.0,29.0
-48.0,-38.0,26.0
-45.0,-39.0,28.0
-40.0,-41.0,28.0
-39.0,-41.0,28.0
-40.0,-41.0,29.0
-36.0,-42.0,28.0
-38.0,-44.0,28.0
-40.0,-43.0,27.0
-43.0,-42.0,25.0
-40.0,-42.0,27.0
-39.0,-42.0,29.0
-39.0,-42.0,30.0
-39.0,-42.0,29.0
-39.0,-42.0,32.0
-36.0,-43.0,30.0
-36.0,-43.0,30.0
-37.0,-41.0,29.0
-37.0,-42.0,30.0
-39.0,-41.0,27.0
-42.0,-41.0,28.0
-42.0,-40.0,30.0
-39.0,-42.0,30.0
-44.0,-39.0,28.0
-44.0,-39.0,30.0
-42.0,-39.0,30.0
-40.0,-40.0,30.0
-45.0,-39.0,27.0
-46.0,-40.0,25.0
-45.0,-40.0,26.0
-44.0,-40.0,25.0
-40.0,-43.0,26.0
-41.0,-41.0,25.0
-40.0,-43.0,25.0
-44.0,-41.0,27.0
-44.0,-40.0,28.0
-37.0,-43.0,30.0
-31.0,-43.0,32.0
-36.0,-44.0,29.0
-40.0,-42.0,28.0
-37.0,-42.0,30.0
-35.0,-42.0,31.0
-39.0,-40.0,30.0
-39.0,-41.0,30.0
-42.0,-39.0,30.0
-39.0,-40.0,31.0
-38.0,-39.0,32.0
-41.0,-40.0,28.0
-44.0,-38.0,28.0
-43.0,-39.0,28.0
-43.0,-39.0,29.0
-40.0,-39.0,31.0
-46.0,-40.0,25.0
-42.0,-38.0,27.0
-45.0,-40.0,26.0
-41.0,-39.0,29.0
-44.0,-39.0,28.0
-47.0,-38.0,27.0
-41.0,-37.0,31.0
-39.0,-40.0,28.0
-36.0,-45.0,29.0
-38.0,-43.0,28.0
-40.0,-42.0,29.0
-38.0,-41.0,30.0
-38.0,-42.0,33.0
-38.0,-43.0,29.0
-38.0,-42.0,31.0
-36.0,-43.0,30.0
-35.0,-42.0,32.0
-36.0,-41.0,31.0
-38.0,-41.0,32.0
-41.0,-40.0,29.0
-40.0,-40.0,30.0
-40.0,-41.0,30.0
-40.0,-40.0,31.0
-43.0,-41.0,28.0
-44.0,-40.0,28.0
-38.0,-42.0,28.0
-39.0,-42.0,29.0
-41.0,-38.0,28.0
-43.0,-40.0,28.0
-44.0,-39.0,29.0
-42.0,-39.0,30.0
-39.0,-43.0,25.0
-40.0,-42.0,26.0
-42.0,-42.0,28.0
-37.0,-44.0,27.0
-36.0,-44.0,28.0
-40.0,-43.0,27.0
-38.0,-42.0,29.0
-39.0,-42.0,29.0
-37.0,-43.0,29.0
-37.0,-43.0,29.0
-40.0,-42.0,28.0
-36.0,-43.0,28.0
-40.0,-42.0,29.0
-36.0,-42.0,30.0
-41.0,-43.0,27.0
-39.0,-41.0,27.0
-40.0,-40.0,29.0
-44.0,-40.0,28.0
-44.0,-40.0,28.0
-44.0,-40.0,26.0
-44.0,-39.0,26.0
-39.0,-39.0,30.0
-40.0,-39.0,31.0
-44.0,-39.0,27.0
-42.0,-42.0,25.0
-43.0,-40.0,26.0
-43.0,-40.0,28.0
-42.0,-41.0,27.0
-40.0,-41.0,27.0
-44.0,-41.0,28.0
-41.0,-42.0,27.0
-38.0,-42.0,30.0
-38.0,-41.0,30.0
-39.0,-41.0,29.0
-38.0,-40.0,30.0
-40.0,-40.0,32.0
-42.0,-40.0,31.0
-41.0,-41.0,30.0
-39.0,-40.0,31.0
-38.0,-42.0,30.0
-38.0,-41.0,30.0
-42.0,-41.0,28.0
-40.0,-40.0,29.0
-42.0,-41.0,28.0
-42.0,-40.0,27.0
-43.0,-40.0,27.0
-40.0,-40.0,29.0
-38.0,-40.0,29.0
-41.0,-39.0,28.0
-42.0,-39.0,29.0
-48.0,-38.0,28.0
-44.0,-39.0,31.0
-43.0,-40.0,28.0
-42.0,-40.0,27.0
-42.0,-41.0,26.0
-41.0,-43.0,26.0
-39.0,-43.0,28.0
-38.0,-44.0,26.0
-39.0,-42.0,27.0
-37.0,-42.0,28.0
-41.0,-40.0,31.0
-43.0,-40.0,30.0
-41.0,-41.0,30.0
-42.0,-41.0,28.0
-39.0,-41.0,28.0
-41.0,-42.0,28.0
-41.0,-40.0,30.0
-43.0,-39.0,29.0
-42.0,-39.0,29.0
-42.0,-38.0,29.0
-44.0,-38.0,29.0
-43.0,-37.0,28.0
-44.0,-39.0,29.0
-46.0,-38.0,27.0
-44.0,-38.0,28.0
-47.0,-37.0,27.0
-44.0,-41.0,28.0
-46.0,-39.0,25.0
-47.0,-39.0,26.0
-41.0,-39.0,29.0
-40.0,-41.0,28.0
-39.0,-42.0,29.0
-42.0,-41.0,27.0
-40.0,-42.0,28.0
-39.0,-41.0,29.0
-37.0,-41.0,30.0
-39.0,-41.0,30.0
-42.0,-41.0,29.0
-40.0,-41.0,31.0
-41.0,-41.0,29.0
-39.0,-42.0,29.0
-42.0,-42.0,28.0
-39.0,-41.0,28.0
-41.0,-39.0,30.0
-40.0,-40.0,30.0
-38.0,-42.0,28.0
-37.0,-43.0,27.0
-41.0,-42.0,25.0
-39.0,-42.0,27.0
-41.0,-42.0,26.0
-43.0,-42.0,26.0
-43.0,-40.0,26.0
-44.0,-40.0,26.0
-48.0,-37.0,27.0
-47.0,-36.0,30.0
-41.0,-38.0,30.0
-37.0,-40.0,28.0
-39.0,-42.0,27.0
-41.0,-43.0,26.0
-41.0,-41.0,27.0
-39.0,-42.0,28.0
-37.0,-43.0,29.0
-38.0,-43.0,29.0
-41.0,-41.0,30.0
-41.0,-41.0,28.0
-39.0,-41.0,31.0
-41.0,-43.0,28.0
-40.0,-41.0,27.0
-42.0,-40.0,29.0
-42.0,-40.0,28.0
-43.0,-37.0,30.0
-39.0,-39.0,31.0
-37.0,-40.0,28.0
-42.0,-41.0,27.0
-46.0,-39.0,26.0
-44.0,-40.0,27.0
-42.0,-38.0,30.0
-43.0,-38.0,29.0
-42.0,-39.0,28.0
-44.0,-38.0,26.0
-43.0,-39.0,29.0
-42.0,-42.0,26.0
-42.0,-41.0,27.0
-45.0,-39.0,28.0
-39.0,-40.0,31.0
-40.0,-41.0,31.0
-38.0,-42.0,30.0
-41.0,-40.0,31.0
-40.0,-42.0,28.0
-38.0,-42.0,30.0
-41.0,-41.0,30.0
-40.0,-41.0,31.0
-40.0,-41.0,28.0
-39.0,-42.0,30.0
-37.0,-41.0,29.0
-38.0,-41.0,31.0
-40.0,-40.0,32.0
-40.0,-42.0,30.0
-43.0,-41.0,27.0
-40.0,-41.0,29.0
-40.0,-40.0,28.0
-40.0,-40.0,29.0
-41.0,-39.0,29.0
-44.0,-39.0,29.0
-44.0,-39.0,27.0
-45.0,-41.0,26.0
-45.0,-39.0,28.0
-46.0,-38.0,30.0
-42.0,-40.0,31.0
-40.0,-41.0,29.0
-37.0,-43.0,28.0
-39.0,-42.0,27.0
-38.0,-42.0,29.0
-36.0,-42.0,29.0
-36.0,-44.0,28.0
-43.0,-41.0,29.0
-41.0,-40.0,29.0
-40.0,-42.0,30.0
-39.0,-42.0,28.0
-39.0,-39.0,30.0
-40.0,-42.0,29.0
-41.0,-42.0,28.0
-42.0,-40.0,30.0
-41.0,-40.0,30.0
-40.0,-41.0,28.0
-40.0,-41.0,27.0
-40.0,-42.0,25.0
-41.0,-42.0,24.0
-41.0,-40.0,29.0
-43.0,-39.0,26.0
-41.0,-38.0,31.0
-48.0,-38.0,26.0
-44.0,-39.0,30.0
-39.0,-40.0,28.0
-40.0,-40.0,27.0
-42.0,-41.0,27.0
-42.0,-40.0,28.0
-41.0,-43.0,28.0
-35.0,-42.0,29.0
-36.0,-43.0,29.0
-39.0,-41.0,29.0
-40.0,-41.0,30.0
-44.0,-39.0,32.0
-39.0,-40.0,31.0
-39.0,-42.0,29.0
-40.0,-41.0,27.0
-39.0,-39.0,32.0
-39.0,-41.0,32.0
-40.0,-41.0,29.0
-39.0,-42.0,27.0
-37.0,-41.0,29.0
-40.0,-41.0,28.0
-42.0,-40.0,29.0
-45.0,-40.0,27.0
-40.0,-41.0,29.0
-39.0,-42.0,27.0
-43.0,-41.0,27.0
-43.0,-38.0,28.0
-42.0,-39.0,29.0
-42.0,-41.0,29.0
-39.0,-41.0,31.0
-39.0,-42.0,27.0
-42.0,-41.0,26.0
-42.0,-41.0,28.0
-43.0,-42.0,25.0
-39.0,-43.0,26.0
-39.0,-44.0,26.0
-36.0,-42.0,29.0
-40.0,-44.0,28.0
-39.0,-45.0,29.0
-42.0,-44.0,27.0
-37.0,-44.0,27.0
-37.0,-43.0,29.0
-37.0,-42.0,27.0
-36.0,-43.0,30.0
-40.0,-40.0,28.0
-42.0,-40.0,29.0
-44.0,-37.0,30.0
-45.0,-38.0,28.0
-47.0,-39.0,28.0
-45.0,-39.0,27.0
-42.0,-39.0,29.0
-40.0,-39.0,30.0
-44.0,-40.0,27.0
-45.0,-38.0,27.0
-44.0,-40.0,28.0
-44.0,-41.0,28.0
-41.0,-39.0,28.0
-40.0,-39.0,28.0
-41.0,-39.0,31.0
-39.0,-45.0,25.0
-39.0,-42.0,27.0
-37.0,-41.0,31.0
-38.0,-42.0,31.0
-41.0,-42.0,29.0
-38.0,-42.0,29.0
-41.0,-40.0,31.0
-41.0,-39.0,31.0
-39.0,-42.0,28.0
-39.0,-41.0,30.0
-43.0,-40.0,28.0
-42.0,-39.0,29.0
-41.0,-38.0,31.0
-39.0,-39.0,31.0
-37.0,-41.0,29.0
-42.0,-40.0,28.0
-44.0,-39.0,28.0
-46.0,-39.0,26.0
-43.0,-39.0,29.0
-44.0,-40.0,28.0
-45.0,-38.0,27.0
-44.0,-38.0,27.0
-41.0,-39.0,28.0
-42.0,-37.0,28.0
-48.0,-37.0,30.0
-47.0,-36.0,31.0
-47.0,-41.0,24.0
-45.0,-43.0,18.0
-31.0,-42.0,30.0
-37.0,-43.0,26.0
-38.0,-43.0,27.0
-37.0,-41.0,29.0
-47.0,-41.0,24.0
-47.0,-39.0,27.0
-48.0,-40.0,28.0
-43.0,-41.0,29.0
-41.0,-42.0,28.0
-29.0,-44.0,29.0
-31.0,-43.0,30.0
-41.0,-41.0,28.0
-41.0,-41.0,29.0
-40.0,-42.0,26.0
-41.0,-40.0,27.0
-50.0,-38.0,31.0
-51.0,-36.0,35.0
-39.0,-43.0,27.0
-39.0,-43.0,29.0
-37.0,-42.0,26.0
-40.0,-41.0,25.0
-46.0,-41.0,28.0
-44.0,-41.0,29.0
-35.0,-41.0,33.0
-36.0,-43.0,31.0
-38.0,-42.0,28.0
-36.0,-44.0,29.0
-37.0,-43.0,29.0
-34.0,-43.0,32.0
-39.0,-43.0,29.0
-38.0,-43.0,30.0
-41.0,-43.0,29.0
-39.0,-43.0,27.0
-37.0,-43.0,31.0
-35.0,-44.0,29.0
-36.0,-41.0,29.0
-36.0,-42.0,30.0
-42.0,-41.0,30.0
-41.0,-41.0,30.0
-39.0,-41.0,29.0
-42.0,-42.0,25.0
-42.0,-41.0,26.0
-44.0,-41.0,25.0
-46.0,-40.0,27.0
-39.0,-41.0,29.0
-40.0,-41.0,28.0
-42.0,-42.0,24.0
-44.0,-41.0,26.0
-45.0,-39.0,28.0
-38.0,-40.0,29.0
-40.0,-43.0,28.0
-42.0,-42.0,26.0
-44.0,-44.0,25.0
-42.0,-43.0,24.0
-38.0,-41.0,26.0
-36.0,-42.0,33.0
-38.0,-41.0,31.0
-38.0,-43.0,29.0
-36.0,-44.0,28.0
-39.0,-44.0,28.0
-34.0,-43.0,30.0
-37.0,-44.0,29.0
-38.0,-43.0,27.0
-37.0,-43.0,28.0
-39.0,-42.0,27.0
-45.0,-38.0,29.0
-45.0,-38.0,30.0
-44.0,-39.0,29.0
-43.0,-40.0,28.0
-41.0,-43.0,21.0
-42.0,-43.0,23.0
-41.0,-42.0,23.0
-45.0,-42.0,23.0
-43.0,-41.0,28.0
-48.0,-40.0,25.0
-44.0,-41.0,25.0
-45.0,-40.0,25.0
-41.0,-40.0,30.0
-39.0,-43.0,27.0
-40.0,-46.0,23.0
-39.0,-44.0,23.0
-38.0,-43.0,26.0
-39.0,-43.0,28.0
-37.0,-42.0,30.0
-42.0,-42.0,27.0
-45.0,-41.0,26.0
-46.0,-42.0,24.0
-36.0,-43.0,28.0
-37.0,-43.0,28.0
-43.0,-41.0,26.0
-38.0,-42.0,29.0
-38.0,-46.0,26.0
-40.0,-43.0,24.0
-39.0,-41.0,24.0
-46.0,-41.0,24.0
-47.0,-37.0,26.0
-43.0,-38.0,28.0
-48.0,-37.0,25.0
-48.0,-38.0,24.0
-40.0,-37.0,31.0
-48.0,-40.0,21.0
-44.0,-40.0,25.0
-45.0,-38.0,25.0
-48.0,-38.0,25.0
-46.0,-40.0,23.0
-47.0,-42.0,23.0
-39.0,-42.0,27.0
-42.0,-42.0,25.0
-41.0,-42.0,26.0
-41.0,-41.0,28.0
-34.0,-42.0,31.0
-36.0,-43.0,30.0
-43.0,-41.0,27.0
-43.0,-41.0,28.0
-42.0,-42.0,26.0
-38.0,-42.0,27.0
-39.0,-40.0,30.0
-36.0,-39.0,34.0
-44.0,-41.0,26.0
-43.0,-41.0,27.0
-44.0,-41.0,25.0
-44.0,-41.0,26.0
-44.0,-40.0,28.0
-42.0,-40.0,27.0
-42.0,-42.0,25.0
-40.0,-41.0,26.0
-41.0,-40.0,26.0
-45.0,-40.0,25.0
-46.0,-38.0,26.0
-48.0,-38.0,29.0
-44.0,-39.0,29.0
-35.0,-42.0,27.0
-38.0,-43.0,24.0
-43.0,-41.0,26.0
-40.0,-42.0,27.0
-41.0,-42.0,27.0
-40.0,-40.0,28.0
-42.0,-40.0,28.0
-45.0,-40.0,28.0
-46.0,-37.0,28.0
-44.0,-38.0,28.0
-40.0,-40.0,26.0
-41.0,-41.0,28.0
-43.0,-40.0,26.0
-43.0,-37.0,28.0
-46.0,-39.0,25.0
-48.0,-39.0,25.0
-45.0,-37.0,27.0
-44.0,-39.0,24.0
-42.0,-40.0,25.0
-42.0,-40.0,24.0
-48.0,-39.0,24.0
-46.0,-36.0,26.0
-47.0,-37.0,27.0
-46.0,-36.0,27.0
-48.0,-38.0,24.0
-46.0,-37.0,25.0
-47.0,-39.0,25.0
-49.0,-39.0,21.0
-47.0,-39.0,23.0
-45.0,-39.0,25.0
-38.0,-42.0,26.0
-41.0,-41.0,26.0
-43.0,-41.0,24.0
-41.0,-39.0,30.0
-43.0,-40.0,27.0
-41.0,-40.0,29.0
-42.0,-40.0,29.0
-43.0,-40.0,28.0
-41.0,-41.0,28.0
-40.0,-41.0,27.0
-39.0,-41.0,27.0
-40.0,-40.0,28.0
-42.0,-41.0,25.0
-43.0,-40.0,24.0
-42.0,-40.0,27.0
-47.0,-40.0,25.0
-47.0,-41.0,26.0
-44.0,-41.0,24.0
-43.0,-41.0,25.0
-42.0,-40.0,27.0
-44.0,-40.0,26.0
-45.0,-38.0,27.0
-46.0,-38.0,27.0
-45.0,-42.0,22.0
-45.0,-41.0,24.0
-39.0,-43.0,25.0
-38.0,-45.0,25.0
-40.0,-42.0,25.0
-44.0,-40.0,25.0
-41.0,-40.0,30.0
-40.0,-40.0,31.0
-39.0,-41.0,27.0
-46.0,-37.0,26.0
-47.0,-38.0,25.0
-40.0,-37.0,30.0
-44.0,-40.0,28.0
-45.0,-37.0,28.0
-49.0,-37.0,26.0
-42.0,-37.0,26.0
-41.0,-40.0,26.0
-49.0,-37.0,27.0
-49.0,-35.0,28.0
-42.0,-39.0,27.0
-41.0,-40.0,26.0
-44.0,-37.0,26.0
-49.0,-38.0,24.0
-46.0,-37.0,27.0
-49.0,-38.0,25.0
-43.0,-39.0,29.0
-38.0,-40.0,31.0
-36.0,-42.0,28.0
-37.0,-44.0,27.0
-44.0,-41.0,25.0
-47.0,-39.0,29.0
-36.0,-41.0,34.0
-33.0,-42.0,32.0
-38.0,-42.0,31.0
-41.0,-40.0,30.0
-40.0,-41.0,29.0
-39.0,-42.0,28.0
-42.0,-40.0,29.0
-39.0,-40.0,33.0
-36.0,-43.0,29.0
-37.0,-41.0,29.0
-38.0,-42.0,29.0
-38.0,-43.0,27.0
-40.0,-43.0,29.0
-42.0,-42.0,27.0
-42.0,-41.0,28.0
-41.0,-39.0,30.0
-42.0,-35.0,34.0
-41.0,-43.0,27.0
-43.0,-42.0,29.0
-40.0,-41.0,27.0
-45.0,-41.0,26.0
-43.0,-40.0,28.0
-44.0,-41.0,29.0
-37.0,-43.0,28.0
-38.0,-42.0,29.0
-39.0,-41.0,28.0
-39.0,-42.0,29.0
-43.0,-41.0,30.0
-40.0,-42.0,30.0
-42.0,-39.0,30.0
-41.0,-38.0,31.0
-43.0,-40.0,28.0
-40.0,-41.0,26.0
-41.0,-42.0,26.0
-41.0,-40.0,27.0
-41.0,-41.0,27.0
-44.0,-40.0,25.0
-41.0,-41.0,28.0
-44.0,-39.0,27.0
-48.0,-37.0,27.0
-45.0,-38.0,26.0
-44.0,-38.0,25.0
-47.0,-38.0,25.0
-45.0,-37.0,26.0
-45.0,-39.0,26.0
-44.0,-39.0,27.0
-47.0,-38.0,27.0
-44.0,-40.0,27.0
-39.0,-42.0,25.0
-36.0,-44.0,27.0
-37.0,-41.0,28.0
-40.0,-42.0,28.0
-37.0,-40.0,30.0
-39.0,-41.0,30.0
-47.0,-37.0,27.0
-45.0,-38.0,30.0
-44.0,-38.0,30.0
-43.0,-42.0,27.0
-43.0,-40.0,24.0
-43.0,-42.0,24.0
-37.0,-41.0,27.0
-39.0,-40.0,27.0
-43.0,-38.0,29.0
-44.0,-37.0,28.0
-46.0,-38.0,26.0
-45.0,-38.0,26.0
-48.0,-38.0,25.0
-49.0,-37.0,25.0
-44.0,-38.0,27.0
-45.0,-38.0,26.0
-45.0,-38.0,26.0
-46.0,-37.0,27.0
-44.0,-39.0,28.0
-40.0,-42.0,25.0
-43.0,-39.0,26.0
-41.0,-43.0,27.0
-40.0,-43.0,24.0
-43.0,-41.0,24.0
-43.0,-42.0,24.0
-39.0,-42.0,28.0
-39.0,-42.0,28.0
-42.0,-40.0,30.0
-42.0,-40.0,29.0
-39.0,-40.0,30.0
-40.0,-41.0,28.0
-40.0,-41.0,28.0
-39.0,-43.0,26.0
-44.0,-40.0,25.0
-43.0,-40.0,25.0
-43.0,-39.0,28.0
-44.0,-40.0,26.0
-43.0,-40.0,26.0
-40.0,-40.0,26.0
-43.0,-38.0,27.0
-45.0,-38.0,27.0
-45.0,-39.0,26.0
-44.0,-39.0,27.0
-43.0,-41.0,25.0
-43.0,-41.0,25.0
-41.0,-42.0,27.0
-41.0,-42.0,26.0
-40.0,-42.0,26.0
-41.0,-41.0,27.0
-42.0,-41.0,28.0
-41.0,-40.0,28.0
-43.0,-40.0,27.0
-45.0,-41.0,26.0
-42.0,-40.0,27.0
-40.0,-41.0,29.0
-40.0,-41.0,28.0
-41.0,-43.0,26.0
-42.0,-38.0,27.0
-40.0,-41.0,27.0
-44.0,-40.0,25.0
-44.0,-38.0,27.0
-48.0,-39.0,25.0
-49.0,-38.0,24.0
-49.0,-38.0,25.0
-46.0,-38.0,24.0
-43.0,-40.0,25.0
-43.0,-40.0,25.0
-44.0,-38.0,25.0
-45.0,-39.0,27.0
-45.0,-38.0,27.0
-44.0,-39.0,28.0
-45.0,-40.0,27.0
-44.0,-40.0,26.0
-41.0,-42.0,26.0
-40.0,-41.0,25.0
-40.0,-42.0,25.0
-39.0,-40.0,28.0
-42.0,-41.0,28.0
-42.0,-41.0,28.0
-42.0,-42.0,27.0
-42.0,-41.0,28.0
-43.0,-42.0,26.0
-41.0,-42.0,28.0
-40.0,-44.0,29.0
-32.0,-39.0,31.0
-42.0,-42.0,26.0
-42.0,-39.0,29.0
-45.0,-39.0,28.0
-44.0,-38.0,29.0
-45.0,-41.0,25.0
-46.0,-39.0,26.0
-41.0,-41.0,27.0
-42.0,-40.0,27.0
-44.0,-41.0,25.0
-43.0,-39.0,26.0
-46.0,-40.0,27.0
-44.0,-38.0,29.0
-42.0,-38.0,29.0
-41.0,-40.0,29.0
-43.0,-41.0,26.0
-42.0,-40.0,26.0
-38.0,-42.0,27.0
-38.0,-42.0,28.0
-38.0,-42.0,29.0
-38.0,-41.0,29.0
-43.0,-38.0,31.0
-42.0,-39.0,33.0
-44.0,-40.0,28.0
-44.0,-41.0,27.0
-44.0,-39.0,27.0
-39.0,-41.0,31.0
-33.0,-42.0,29.0
-38.0,-40.0,30.0
-38.0,-39.0,30.0
-46.0,-38.0,27.0
-46.0,-38.0,27.0
-48.0,-39.0,28.0
-45.0,-40.0,27.0
-39.0,-40.0,30.0
-38.0,-39.0,28.0
-42.0,-37.0,31.0
-44.0,-37.0,30.0
-40.0,-41.0,31.0
-43.0,-40.0,30.0
-39.0,-39.0,30.0
-37.0,-42.0,29.0
-37.0,-42.0,29.0
-36.0,-41.0,31.0
-36.0,-41.0,31.0
-36.0,-42.0,31.0
-42.0,-40.0,29.0
-44.0,-40.0,28.0
-38.0,-41.0,34.0
-40.0,-40.0,32.0
-37.0,-41.0,30.0
-38.0,-40.0,30.0
-38.0,-40.0,29.0
-39.0,-41.0,30.0
-41.0,-40.0,29.0
-40.0,-41.0,28.0
-44.0,-40.0,27.0
-45.0,-39.0,25.0
-44.0,-39.0,28.0
-44.0,-39.0,27.0
-42.0,-40.0,27.0
-43.0,-41.0,25.0
-47.0,-40.0,24.0
-47.0,-39.0,27.0
-44.0,-38.0,27.0
-41.0,-39.0,28.0
-43.0,-39.0,27.0
-46.0,-37.0,28.0
-36.0,-38.0,30.0
-33.0,-44.0,31.0
-40.0,-41.0,29.0
-45.0,-40.0,26.0
-49.0,-41.0,26.0
-36.0,-43.0,29.0
-36.0,-43.0,32.0
-39.0,-41.0,30.0
-42.0,-40.0,29.0
-41.0,-42.0,28.0
-43.0,-40.0,28.0
-38.0,-42.0,31.0
-37.0,-41.0,31.0
-40.0,-41.0,28.0
-35.0,-43.0,30.0
-44.0,-38.0,28.0
