condition,subject,file,path
STRESS,f14_a,TEMP.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\f14_a\TEMP.csv
STRESS,f14_b,ACC.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\f14_b\ACC.csv
STRESS,f14_b,BVP.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\f14_b\BVP.csv
STRESS,f14_b,EDA.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\f14_b\EDA.csv
STRESS,f14_b,HR.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\f14_b\HR.csv
STRESS,f14_b,IBI.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\f14_b\IBI.csv
STRESS,f14_b,tags.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\f14_b\tags.csv
STRESS,f14_b,TEMP.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\f14_b\TEMP.csv
STRESS,f15,ACC.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\f15\ACC.csv
STRESS,f15,BVP.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\f15\BVP.csv
STRESS,f15,EDA.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\f15\EDA.csv
STRESS,f15,HR.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\f15\HR.csv
STRESS,f15,IBI.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\f15\IBI.csv
STRESS,f15,tags.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\f15\tags.csv
STRESS,f15,TEMP.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\f15\TEMP.csv
STRESS,f16,ACC.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\f16\ACC.csv
STRESS,f16,BVP.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\f16\BVP.csv
STRESS,f16,EDA.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\f16\EDA.csv
STRESS,f16,HR.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\f16\HR.csv
STRESS,f16,IBI.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\f16\IBI.csv
STRESS,f16,tags.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\f16\tags.csv
STRESS,f16,TEMP.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\f16\TEMP.csv
STRESS,f17,ACC.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\f17\ACC.csv
STRESS,f17,BVP.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\f17\BVP.csv
STRESS,f17,EDA.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\f17\EDA.csv
STRESS,f17,HR.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\f17\HR.csv
STRESS,f17,IBI.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\f17\IBI.csv
STRESS,f17,tags.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\f17\tags.csv
STRESS,f17,TEMP.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\f17\TEMP.csv
STRESS,f18,ACC.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\f18\ACC.csv
STRESS,f18,BVP.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\f18\BVP.csv
STRESS,f18,EDA.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\f18\EDA.csv
STRESS,f18,HR.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\f18\HR.csv
STRESS,f18,IBI.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\f18\IBI.csv
STRESS,f18,tags.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\f18\tags.csv
STRESS,f18,TEMP.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\f18\TEMP.csv
STRESS,S01,ACC.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S01\ACC.csv
STRESS,S01,BVP.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S01\BVP.csv
STRESS,S01,EDA.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S01\EDA.csv
STRESS,S01,HR.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S01\HR.csv
STRESS,S01,IBI.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S01\IBI.csv
STRESS,S01,tags.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S01\tags.csv
STRESS,S01,TEMP.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S01\TEMP.csv
STRESS,S02,ACC.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S02\ACC.csv
STRESS,S02,BVP.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S02\BVP.csv
STRESS,S02,EDA.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S02\EDA.csv
STRESS,S02,HR.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S02\HR.csv
STRESS,S02,IBI.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S02\IBI.csv
STRESS,S02,tags.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S02\tags.csv
STRESS,S02,TEMP.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S02\TEMP.csv
STRESS,S03,ACC.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S03\ACC.csv
STRESS,S03,BVP.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S03\BVP.csv
STRESS,S03,EDA.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S03\EDA.csv
STRESS,S03,HR.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S03\HR.csv
STRESS,S03,IBI.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S03\IBI.csv
STRESS,S03,tags.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S03\tags.csv
STRESS,S03,TEMP.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S03\TEMP.csv
STRESS,S04,ACC.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S04\ACC.csv
STRESS,S04,BVP.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S04\BVP.csv
STRESS,S04,EDA.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S04\EDA.csv
STRESS,S04,HR.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S04\HR.csv
STRESS,S04,IBI.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S04\IBI.csv
STRESS,S04,tags.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S04\tags.csv
STRESS,S04,TEMP.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S04\TEMP.csv
STRESS,S05,ACC.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S05\ACC.csv
STRESS,S05,BVP.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S05\BVP.csv
STRESS,S05,EDA.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S05\EDA.csv
STRESS,S05,HR.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S05\HR.csv
STRESS,S05,IBI.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S05\IBI.csv
STRESS,S05,tags.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S05\tags.csv
STRESS,S05,TEMP.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S05\TEMP.csv
STRESS,S06,ACC.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S06\ACC.csv
STRESS,S06,BVP.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S06\BVP.csv
STRESS,S06,EDA.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S06\EDA.csv
STRESS,S06,HR.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S06\HR.csv
STRESS,S06,IBI.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S06\IBI.csv
STRESS,S06,tags.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S06\tags.csv
STRESS,S06,TEMP.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S06\TEMP.csv
STRESS,S07,ACC.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S07\ACC.csv
STRESS,S07,BVP.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S07\BVP.csv
STRESS,S07,EDA.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S07\EDA.csv
STRESS,S07,HR.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S07\HR.csv
STRESS,S07,IBI.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S07\IBI.csv
STRESS,S07,tags.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S07\tags.csv
STRESS,S07,TEMP.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S07\TEMP.csv
STRESS,S08,ACC.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S08\ACC.csv
STRESS,S08,BVP.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S08\BVP.csv
STRESS,S08,EDA.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S08\EDA.csv
STRESS,S08,HR.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S08\HR.csv
STRESS,S08,IBI.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S08\IBI.csv
STRESS,S08,tags.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S08\tags.csv
STRESS,S08,TEMP.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S08\TEMP.csv
STRESS,S09,ACC.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S09\ACC.csv
STRESS,S09,BVP.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S09\BVP.csv
STRESS,S09,EDA.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S09\EDA.csv
STRESS,S09,HR.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S09\HR.csv
STRESS,S09,IBI.csv,C:\Users\Yadwinder Kaur\Machine-Learning-Zoomcamp-2025\Machine-Learning-Zoomcamp-2025\Mid_Term_Project\data\wearable-device-dataset-from-induced-stress-and-structured-exercise-sessions-1.0.1\Wearable_Dataset\STRESS\S09\IBI.csv
