2013-02-20 18:42:53,2013-02-20 18:42:53,2013-02-20 18:42:53
-56.0,26.0,19.0
-60.0,24.0,16.0
-52.0,27.0,22.0
-55.0,29.0,16.0
-55.0,31.0,16.0
-51.0,27.0,19.0
-61.0,29.0,15.0
-54.0,27.0,18.0
-56.0,27.0,18.0
-56.0,26.0,17.0
-56.0,29.0,14.0
-56.0,26.0,14.0
-55.0,26.0,17.0
-53.0,25.0,19.0
-54.0,24.0,20.0
-55.0,28.0,20.0
-56.0,26.0,18.0
-56.0,30.0,16.0
-54.0,27.0,19.0
-57.0,30.0,18.0
-58.0,28.0,16.0
-53.0,27.0,19.0
-57.0,29.0,19.0
-54.0,26.0,20.0
-54.0,30.0,20.0
-56.0,27.0,18.0
-54.0,27.0,20.0
-53.0,28.0,21.0
-54.0,25.0,20.0
-57.0,31.0,18.0
-54.0,27.0,16.0
-55.0,28.0,21.0
-56.0,29.0,18.0
-57.0,25.0,20.0
-55.0,29.0,17.0
-59.0,28.0,14.0
-58.0,27.0,19.0
-53.0,29.0,18.0
-56.0,24.0,18.0
-56.0,26.0,20.0
-54.0,28.0,18.0
-55.0,26.0,17.0
-54.0,28.0,19.0
-55.0,28.0,17.0
-59.0,27.0,17.0
-52.0,30.0,18.0
-57.0,28.0,16.0
-57.0,28.0,18.0
-55.0,28.0,18.0
-54.0,28.0,20.0
-56.0,29.0,19.0
-57.0,29.0,16.0
-54.0,28.0,20.0
-55.0,29.0,20.0
-56.0,26.0,20.0
-54.0,28.0,23.0
-54.0,27.0,22.0
-59.0,28.0,15.0
-53.0,29.0,21.0
-54.0,30.0,19.0
-56.0,26.0,17.0
-57.0,27.0,18.0
-59.0,29.0,15.0
-54.0,25.0,19.0
-55.0,30.0,17.0
-57.0,27.0,19.0
-51.0,28.0,20.0
-57.0,28.0,15.0
-57.0,27.0,19.0
-55.0,26.0,20.0
-60.0,28.0,17.0
-58.0,26.0,18.0
-54.0,29.0,19.0
-53.0,28.0,18.0
-54.0,27.0,20.0
-57.0,28.0,18.0
-55.0,26.0,19.0
-56.0,27.0,21.0
-54.0,28.0,18.0
-57.0,27.0,19.0
-54.0,29.0,20.0
-51.0,28.0,21.0
-54.0,26.0,19.0
-55.0,27.0,20.0
-54.0,26.0,22.0
-57.0,27.0,17.0
-55.0,28.0,17.0
-56.0,26.0,19.0
-55.0,27.0,19.0
-58.0,27.0,16.0
-56.0,26.0,17.0
-55.0,27.0,18.0
-54.0,27.0,18.0
-55.0,27.0,20.0
-57.0,25.0,16.0
-54.0,25.0,20.0
-58.0,24.0,19.0
-62.0,27.0,13.0
-57.0,27.0,17.0
-57.0,28.0,17.0
-55.0,27.0,16.0
-55.0,28.0,19.0
-55.0,28.0,18.0
-56.0,25.0,19.0
-56.0,27.0,19.0
-56.0,27.0,18.0
-58.0,25.0,17.0
-54.0,28.0,17.0
-54.0,29.0,17.0
-61.0,26.0,17.0
-55.0,29.0,15.0
-51.0,27.0,19.0
-59.0,28.0,14.0
-59.0,27.0,14.0
-55.0,26.0,17.0
-57.0,27.0,16.0
-56.0,26.0,15.0
-56.0,26.0,16.0
-58.0,28.0,16.0
-58.0,26.0,14.0
-56.0,27.0,16.0
-55.0,26.0,17.0
-58.0,25.0,16.0
-55.0,27.0,18.0
-58.0,25.0,17.0
-59.0,25.0,17.0
-55.0,30.0,16.0
-56.0,28.0,15.0
-57.0,31.0,14.0
-57.0,27.0,17.0
-56.0,28.0,18.0
-55.0,27.0,17.0
-56.0,27.0,19.0
-54.0,27.0,18.0
-55.0,28.0,16.0
-56.0,27.0,16.0
-54.0,29.0,18.0
-57.0,31.0,17.0
-58.0,30.0,15.0
-52.0,25.0,19.0
-52.0,26.0,23.0
-57.0,27.0,14.0
-55.0,25.0,17.0
-58.0,26.0,15.0
-57.0,27.0,16.0
-58.0,25.0,16.0
-60.0,27.0,15.0
-56.0,26.0,15.0
-52.0,26.0,19.0
-56.0,25.0,15.0
-59.0,23.0,16.0
-57.0,26.0,19.0
-58.0,26.0,15.0
-55.0,27.0,18.0
-56.0,29.0,17.0
-54.0,29.0,15.0
-55.0,30.0,16.0
-54.0,28.0,16.0
-56.0,28.0,18.0
-54.0,28.0,17.0
-59.0,26.0,16.0
-59.0,28.0,15.0
-54.0,26.0,19.0
-56.0,28.0,17.0
-53.0,28.0,21.0
-52.0,28.0,22.0
-56.0,26.0,18.0
-57.0,26.0,20.0
-54.0,28.0,17.0
-57.0,28.0,16.0
-56.0,26.0,17.0
-56.0,26.0,17.0
-56.0,26.0,17.0
-58.0,26.0,17.0
-57.0,25.0,15.0
-54.0,25.0,19.0
-54.0,27.0,18.0
-55.0,27.0,16.0
-57.0,23.0,18.0
-60.0,23.0,17.0
-58.0,28.0,16.0
-53.0,25.0,20.0
-59.0,28.0,14.0
-55.0,28.0,15.0
-56.0,27.0,18.0
-54.0,25.0,20.0
-56.0,26.0,20.0
-56.0,28.0,17.0
-57.0,26.0,16.0
-56.0,28.0,16.0
-56.0,26.0,17.0
-54.0,29.0,18.0
-54.0,26.0,17.0
-56.0,27.0,18.0
-59.0,27.0,17.0
-56.0,26.0,17.0
-56.0,24.0,17.0
-54.0,26.0,19.0
-57.0,25.0,16.0
-58.0,26.0,17.0
-57.0,25.0,17.0
-58.0,26.0,14.0
-56.0,25.0,18.0
-54.0,27.0,18.0
-54.0,25.0,18.0
-61.0,23.0,18.0
-55.0,25.0,19.0
-59.0,27.0,15.0
-59.0,25.0,16.0
-56.0,28.0,18.0
-57.0,29.0,17.0
-58.0,32.0,12.0
-55.0,32.0,15.0
-52.0,22.0,17.0
-50.0,27.0,27.0
-54.0,26.0,20.0
-55.0,26.0,24.0
-51.0,28.0,22.0
-54.0,31.0,16.0
-53.0,31.0,18.0
-57.0,27.0,16.0
-57.0,30.0,14.0
-52.0,29.0,17.0
-57.0,27.0,15.0
-54.0,29.0,13.0
-54.0,29.0,16.0
-57.0,27.0,14.0
-57.0,27.0,15.0
-58.0,27.0,16.0
-58.0,25.0,16.0
-52.0,29.0,18.0
-56.0,26.0,17.0
-59.0,27.0,14.0
-54.0,28.0,19.0
-55.0,27.0,20.0
-56.0,30.0,15.0
-53.0,30.0,19.0
-57.0,28.0,13.0
-54.0,29.0,18.0
-59.0,27.0,16.0
-58.0,26.0,17.0
-54.0,26.0,19.0
-59.0,27.0,13.0
-56.0,25.0,16.0
-51.0,31.0,20.0
-56.0,27.0,12.0
-55.0,27.0,19.0
-58.0,26.0,16.0
-58.0,27.0,13.0
-59.0,28.0,14.0
-55.0,26.0,16.0
-56.0,27.0,14.0
-55.0,25.0,16.0
-58.0,25.0,13.0
-54.0,26.0,15.0
-58.0,25.0,17.0
-56.0,25.0,14.0
-58.0,26.0,15.0
-61.0,24.0,14.0
-56.0,25.0,18.0
-59.0,24.0,15.0
-56.0,25.0,19.0
-55.0,27.0,19.0
-56.0,27.0,15.0
-56.0,28.0,15.0
-56.0,27.0,18.0
-59.0,26.0,16.0
-54.0,27.0,21.0
-55.0,27.0,19.0
-58.0,27.0,14.0
-56.0,25.0,20.0
-53.0,30.0,20.0
-52.0,29.0,22.0
-55.0,28.0,21.0
-59.0,25.0,13.0
-51.0,28.0,23.0
-56.0,29.0,16.0
-56.0,26.0,16.0
-59.0,27.0,15.0
-58.0,28.0,15.0
-56.0,26.0,19.0
-58.0,28.0,17.0
-55.0,25.0,19.0
-58.0,29.0,16.0
-57.0,24.0,16.0
-57.0,24.0,19.0
-56.0,27.0,16.0
-56.0,25.0,19.0
-56.0,29.0,18.0
-55.0,28.0,17.0
-52.0,29.0,18.0
-54.0,29.0,17.0
-55.0,27.0,19.0
-52.0,27.0,21.0
-57.0,28.0,17.0
-56.0,26.0,16.0
-56.0,28.0,16.0
-53.0,28.0,19.0
-55.0,30.0,17.0
-58.0,29.0,15.0
-53.0,27.0,23.0
-58.0,27.0,18.0
-56.0,27.0,17.0
-55.0,28.0,16.0
-58.0,25.0,16.0
-55.0,26.0,17.0
-54.0,27.0,16.0
-56.0,26.0,16.0
-58.0,27.0,15.0
-55.0,26.0,18.0
-56.0,27.0,18.0
-54.0,24.0,15.0
-56.0,25.0,15.0
-62.0,25.0,14.0
-58.0,24.0,16.0
-57.0,24.0,17.0
-56.0,27.0,15.0
-56.0,30.0,15.0
-60.0,29.0,11.0
-53.0,28.0,17.0
-52.0,29.0,18.0
-54.0,28.0,17.0
-56.0,26.0,16.0
-55.0,29.0,16.0
-54.0,26.0,19.0
-55.0,29.0,14.0
-53.0,29.0,19.0
-58.0,27.0,15.0
-58.0,27.0,14.0
-55.0,25.0,20.0
-60.0,26.0,15.0
-54.0,28.0,17.0
-55.0,26.0,19.0
-58.0,27.0,15.0
-54.0,28.0,19.0
-61.0,26.0,15.0
-54.0,25.0,19.0
-55.0,27.0,18.0
-55.0,25.0,18.0
-57.0,24.0,18.0
-58.0,25.0,17.0
-58.0,26.0,18.0
-55.0,30.0,15.0
-55.0,28.0,15.0
-54.0,30.0,16.0
-52.0,28.0,19.0
-55.0,27.0,18.0
-55.0,26.0,20.0
-55.0,28.0,17.0
-57.0,28.0,15.0
-52.0,28.0,21.0
-53.0,30.0,19.0
-57.0,27.0,17.0
-52.0,26.0,21.0
-56.0,28.0,15.0
-54.0,27.0,19.0
-58.0,26.0,16.0
-60.0,27.0,14.0
-56.0,25.0,19.0
-57.0,26.0,18.0
-58.0,25.0,15.0
-55.0,25.0,19.0
-53.0,27.0,19.0
-56.0,27.0,17.0
-57.0,24.0,17.0
-58.0,25.0,18.0
-58.0,25.0,17.0
-60.0,27.0,16.0
-52.0,28.0,19.0
-51.0,31.0,17.0
-53.0,30.0,16.0
-53.0,28.0,17.0
-53.0,27.0,20.0
-56.0,26.0,21.0
-57.0,27.0,18.0
-57.0,26.0,17.0
-55.0,28.0,20.0
-56.0,27.0,17.0
-55.0,27.0,18.0
-57.0,28.0,16.0
-55.0,26.0,16.0
-55.0,25.0,19.0
-56.0,26.0,19.0
-58.0,25.0,15.0
-57.0,24.0,18.0
-56.0,28.0,14.0
-59.0,26.0,14.0
-56.0,26.0,19.0
-53.0,28.0,17.0
-54.0,24.0,20.0
-57.0,24.0,16.0
-56.0,24.0,20.0
-56.0,26.0,20.0
-59.0,26.0,16.0
-59.0,27.0,15.0
-53.0,29.0,18.0
-57.0,26.0,15.0
-55.0,27.0,16.0
-56.0,26.0,18.0
-61.0,25.0,15.0
-55.0,26.0,19.0
-58.0,25.0,16.0
-56.0,26.0,18.0
-51.0,29.0,20.0
-55.0,29.0,16.0
-55.0,28.0,18.0
-55.0,27.0,18.0
-56.0,26.0,20.0
-57.0,26.0,18.0
-54.0,26.0,18.0
-58.0,26.0,15.0
-58.0,27.0,14.0
-56.0,24.0,18.0
-60.0,26.0,16.0
-56.0,24.0,19.0
-55.0,25.0,20.0
-56.0,26.0,15.0
-57.0,23.0,16.0
-58.0,25.0,18.0
-59.0,27.0,17.0
-58.0,21.0,18.0
-55.0,25.0,19.0
-55.0,29.0,13.0
-59.0,27.0,12.0
-55.0,28.0,16.0
-54.0,27.0,19.0
-55.0,26.0,19.0
-57.0,25.0,14.0
-55.0,26.0,18.0
-56.0,27.0,18.0
-55.0,26.0,15.0
-55.0,24.0,21.0
-61.0,25.0,15.0
-57.0,24.0,17.0
-60.0,26.0,14.0
-57.0,26.0,14.0
-58.0,24.0,14.0
-57.0,24.0,15.0
-56.0,25.0,14.0
-63.0,23.0,13.0
-61.0,27.0,12.0
-52.0,27.0,19.0
-54.0,25.0,18.0
-53.0,24.0,19.0
-57.0,22.0,20.0
-64.0,25.0,13.0
-56.0,25.0,17.0
-59.0,27.0,15.0
-60.0,28.0,14.0
-54.0,26.0,19.0
-59.0,28.0,15.0
-58.0,24.0,18.0
-55.0,25.0,20.0
-58.0,27.0,16.0
-56.0,25.0,16.0
-54.0,28.0,20.0
-55.0,25.0,19.0
-49.0,23.0,26.0
-55.0,25.0,18.0
-56.0,24.0,17.0
-55.0,27.0,18.0
-57.0,26.0,15.0
-59.0,24.0,15.0
-51.0,23.0,21.0
-56.0,22.0,17.0
-63.0,24.0,13.0
-58.0,27.0,19.0
-56.0,25.0,20.0
-52.0,23.0,20.0
-55.0,27.0,18.0
-54.0,23.0,19.0
-60.0,26.0,17.0
-56.0,27.0,18.0
-56.0,28.0,18.0
-56.0,27.0,17.0
-55.0,29.0,17.0
-57.0,27.0,18.0
-57.0,28.0,16.0
-55.0,26.0,21.0
-56.0,26.0,19.0
-53.0,26.0,19.0
-54.0,26.0,20.0
-57.0,26.0,18.0
-57.0,26.0,19.0
-54.0,27.0,21.0
-56.0,25.0,21.0
-57.0,28.0,15.0
-55.0,27.0,18.0
-58.0,26.0,16.0
-55.0,26.0,17.0
-60.0,27.0,16.0
-58.0,27.0,15.0
-57.0,25.0,17.0
-57.0,28.0,18.0
-57.0,27.0,16.0
-55.0,24.0,18.0
-56.0,27.0,19.0
-58.0,23.0,19.0
-58.0,29.0,18.0
-58.0,28.0,16.0
-56.0,27.0,15.0
-56.0,29.0,17.0
-53.0,27.0,19.0
-57.0,26.0,18.0
-55.0,26.0,19.0
-58.0,27.0,16.0
-56.0,25.0,17.0
-54.0,29.0,20.0
-51.0,28.0,20.0
-52.0,26.0,21.0
-55.0,24.0,20.0
-56.0,28.0,19.0
-55.0,25.0,19.0
-57.0,28.0,16.0
-56.0,26.0,18.0
-55.0,27.0,18.0
-57.0,27.0,16.0
-57.0,26.0,18.0
-55.0,29.0,19.0
-56.0,25.0,17.0
-55.0,26.0,17.0
-54.0,25.0,18.0
-54.0,26.0,21.0
-57.0,25.0,18.0
-60.0,29.0,14.0
-54.0,26.0,18.0
-56.0,30.0,17.0
-55.0,27.0,16.0
-55.0,27.0,20.0
-54.0,28.0,19.0
-55.0,26.0,19.0
-58.0,26.0,16.0
-55.0,27.0,19.0
-55.0,28.0,18.0
-54.0,28.0,19.0
-52.0,26.0,21.0
-56.0,29.0,16.0
-56.0,26.0,16.0
-58.0,28.0,17.0
-57.0,29.0,15.0
-54.0,25.0,19.0
-56.0,25.0,18.0
-58.0,25.0,16.0
-57.0,26.0,18.0
-57.0,26.0,16.0
-56.0,25.0,18.0
-55.0,26.0,17.0
-58.0,24.0,18.0
-54.0,26.0,20.0
-57.0,25.0,18.0
-59.0,28.0,17.0
-57.0,28.0,16.0
-55.0,27.0,17.0
-54.0,29.0,17.0
-55.0,27.0,17.0
-55.0,27.0,19.0
-54.0,26.0,20.0
-56.0,27.0,18.0
-56.0,27.0,18.0
-53.0,28.0,20.0
-57.0,29.0,18.0
-54.0,27.0,21.0
-49.0,27.0,24.0
-56.0,24.0,17.0
-55.0,23.0,20.0
-59.0,30.0,14.0
-55.0,27.0,15.0
-57.0,26.0,18.0
-58.0,28.0,16.0
-60.0,24.0,16.0
-55.0,26.0,20.0
-55.0,24.0,17.0
-60.0,25.0,17.0
-52.0,25.0,20.0
-57.0,27.0,17.0
-53.0,27.0,18.0
-62.0,26.0,14.0
-60.0,25.0,14.0
-59.0,28.0,18.0
-55.0,26.0,18.0
-57.0,30.0,17.0
-57.0,28.0,15.0
-57.0,27.0,17.0
-57.0,27.0,18.0
-56.0,26.0,20.0
-57.0,26.0,17.0
-53.0,28.0,19.0
-53.0,27.0,22.0
-54.0,28.0,20.0
-50.0,26.0,22.0
-54.0,29.0,16.0
-60.0,29.0,13.0
-56.0,29.0,17.0
-59.0,29.0,13.0
-55.0,24.0,18.0
-55.0,26.0,17.0
-58.0,26.0,16.0
-57.0,25.0,16.0
-59.0,26.0,16.0
-55.0,25.0,18.0
-53.0,30.0,19.0
-59.0,31.0,13.0
-55.0,23.0,19.0
-55.0,26.0,21.0
-63.0,25.0,14.0
-60.0,29.0,15.0
-52.0,27.0,18.0
-56.0,30.0,15.0
-58.0,28.0,14.0
-53.0,28.0,21.0
-54.0,27.0,19.0
-57.0,27.0,18.0
-55.0,26.0,18.0
-58.0,26.0,16.0
-51.0,26.0,21.0
-56.0,29.0,17.0
-53.0,28.0,18.0
-51.0,28.0,22.0
-57.0,29.0,16.0
-57.0,26.0,16.0
-55.0,28.0,17.0
-56.0,27.0,15.0
-59.0,25.0,15.0
-59.0,25.0,17.0
-57.0,25.0,17.0
-56.0,24.0,20.0
-53.0,24.0,22.0
-59.0,25.0,16.0
-57.0,27.0,14.0
-53.0,25.0,22.0
-59.0,24.0,19.0
-58.0,26.0,13.0
-54.0,28.0,20.0
-58.0,30.0,15.0
-55.0,28.0,14.0
-54.0,30.0,20.0
-56.0,28.0,14.0
-54.0,26.0,23.0
-56.0,28.0,21.0
-59.0,25.0,16.0
-53.0,28.0,21.0
-56.0,26.0,18.0
-55.0,28.0,19.0
-59.0,28.0,17.0
-58.0,26.0,16.0
-53.0,28.0,18.0
-54.0,26.0,17.0
-56.0,27.0,16.0
-59.0,27.0,13.0
-57.0,25.0,15.0
-57.0,27.0,18.0
-59.0,26.0,14.0
-55.0,24.0,20.0
-53.0,24.0,22.0
-56.0,24.0,16.0
-57.0,24.0,17.0
-58.0,25.0,17.0
-63.0,29.0,12.0
-60.0,26.0,15.0
-49.0,31.0,21.0
-52.0,30.0,18.0
-51.0,27.0,18.0
-55.0,31.0,16.0
-58.0,27.0,15.0
-58.0,27.0,19.0
-56.0,25.0,18.0
-54.0,27.0,19.0
-52.0,27.0,22.0
-57.0,28.0,12.0
-53.0,32.0,23.0
-55.0,26.0,19.0
-53.0,30.0,16.0
-53.0,32.0,18.0
-59.0,25.0,12.0
-59.0,28.0,13.0
-60.0,28.0,14.0
-58.0,23.0,16.0
-59.0,27.0,15.0
-55.0,25.0,17.0
-54.0,24.0,21.0
-59.0,27.0,16.0
-55.0,25.0,19.0
-52.0,29.0,20.0
-61.0,26.0,13.0
-54.0,29.0,17.0
-55.0,30.0,17.0
-55.0,29.0,15.0
-52.0,29.0,17.0
-56.0,27.0,17.0
-55.0,30.0,17.0
-57.0,28.0,17.0
-55.0,29.0,17.0
-58.0,26.0,16.0
-53.0,27.0,22.0
-56.0,28.0,21.0
-52.0,28.0,21.0
-53.0,28.0,20.0
-55.0,27.0,16.0
-55.0,30.0,16.0
-55.0,30.0,15.0
-54.0,27.0,18.0
-62.0,26.0,13.0
-61.0,28.0,16.0
-54.0,25.0,18.0
-58.0,24.0,19.0
-58.0,25.0,19.0
-55.0,25.0,19.0
-57.0,24.0,19.0
-58.0,27.0,17.0
-58.0,28.0,15.0
-54.0,29.0,17.0
-60.0,21.0,16.0
-56.0,29.0,20.0
-55.0,27.0,20.0
-60.0,25.0,16.0
-53.0,26.0,19.0
-53.0,26.0,21.0
-57.0,25.0,18.0
-57.0,27.0,19.0
-60.0,29.0,17.0
-54.0,27.0,17.0
-50.0,26.0,24.0
-58.0,28.0,14.0
-58.0,26.0,14.0
-58.0,28.0,19.0
-54.0,29.0,16.0
-56.0,24.0,19.0
-56.0,27.0,14.0
-60.0,26.0,14.0
-55.0,26.0,18.0
-57.0,28.0,16.0
-58.0,21.0,20.0
-59.0,25.0,17.0
-56.0,25.0,17.0
-59.0,25.0,17.0
-55.0,27.0,16.0
-56.0,24.0,18.0
-58.0,28.0,17.0
-56.0,29.0,16.0
-57.0,28.0,16.0
-56.0,27.0,17.0
-51.0,28.0,20.0
-53.0,28.0,21.0
-60.0,27.0,15.0
-57.0,25.0,17.0
-58.0,26.0,17.0
-57.0,25.0,18.0
-52.0,26.0,22.0
-57.0,26.0,19.0
-51.0,28.0,18.0
-59.0,27.0,21.0
-57.0,29.0,14.0
-53.0,28.0,17.0
-61.0,26.0,13.0
-58.0,24.0,16.0
-57.0,25.0,18.0
-58.0,24.0,17.0
-56.0,25.0,19.0
-58.0,24.0,17.0
-54.0,26.0,18.0
-54.0,24.0,20.0
-56.0,28.0,18.0
-57.0,23.0,18.0
-60.0,25.0,18.0
-55.0,27.0,17.0
-57.0,26.0,18.0
-55.0,27.0,18.0
-53.0,27.0,19.0
-57.0,25.0,19.0
-56.0,24.0,20.0
-56.0,24.0,18.0
-55.0,23.0,19.0
-55.0,25.0,18.0
-56.0,27.0,19.0
-53.0,28.0,19.0
-61.0,24.0,17.0
-58.0,27.0,17.0
-49.0,27.0,21.0
-58.0,27.0,17.0
-57.0,26.0,16.0
-56.0,24.0,16.0
-61.0,24.0,16.0
-66.0,24.0,14.0
-60.0,22.0,18.0
-60.0,24.0,17.0
-57.0,24.0,16.0
-54.0,26.0,19.0
-54.0,25.0,17.0
-58.0,23.0,17.0
-59.0,21.0,15.0
-54.0,25.0,20.0
-58.0,25.0,15.0
-56.0,25.0,16.0
-53.0,25.0,18.0
-59.0,27.0,14.0
-56.0,24.0,19.0
-56.0,25.0,18.0
-56.0,24.0,16.0
-59.0,25.0,16.0
-56.0,22.0,19.0
-56.0,23.0,17.0
-56.0,23.0,21.0
-61.0,23.0,15.0
-57.0,24.0,16.0
-55.0,25.0,17.0
-57.0,23.0,15.0
-60.0,25.0,15.0
-58.0,25.0,14.0
-57.0,24.0,16.0
-55.0,22.0,19.0
-59.0,22.0,18.0
-58.0,22.0,18.0
-58.0,22.0,16.0
-56.0,22.0,22.0
-54.0,25.0,22.0
-61.0,28.0,12.0
-56.0,26.0,13.0
-55.0,28.0,16.0
-56.0,26.0,16.0
-56.0,28.0,19.0
-59.0,24.0,16.0
-56.0,25.0,18.0
-60.0,25.0,14.0
-54.0,24.0,20.0
-62.0,32.0,13.0
-59.0,29.0,15.0
-49.0,21.0,27.0
-50.0,25.0,23.0
-55.0,27.0,16.0
-58.0,26.0,16.0
-58.0,28.0,16.0
-50.0,25.0,20.0
-58.0,27.0,13.0
-58.0,26.0,17.0
-54.0,24.0,20.0
-62.0,27.0,16.0
-56.0,26.0,20.0
-57.0,24.0,17.0
-56.0,24.0,19.0
-54.0,24.0,22.0
-57.0,29.0,17.0
-58.0,27.0,18.0
-58.0,29.0,17.0
-53.0,30.0,17.0
-52.0,27.0,24.0
-57.0,28.0,17.0
-51.0,25.0,25.0
-58.0,29.0,16.0
-58.0,25.0,16.0
-53.0,30.0,23.0
-53.0,31.0,19.0
-54.0,27.0,25.0
-47.0,29.0,25.0
-60.0,28.0,12.0
-55.0,28.0,18.0
-56.0,30.0,18.0
-55.0,27.0,18.0
-55.0,27.0,18.0
-60.0,28.0,15.0
-59.0,26.0,20.0
-51.0,24.0,22.0
-54.0,25.0,20.0
-51.0,27.0,20.0
-57.0,26.0,18.0
-59.0,25.0,21.0
-55.0,31.0,20.0
-57.0,27.0,17.0
-55.0,31.0,18.0
-52.0,30.0,20.0
-58.0,28.0,19.0
-53.0,29.0,21.0
-57.0,26.0,17.0
-57.0,28.0,17.0
-54.0,27.0,20.0
-56.0,28.0,19.0
-55.0,24.0,21.0
-52.0,27.0,24.0
-55.0,26.0,21.0
-56.0,29.0,16.0
-54.0,31.0,17.0
-58.0,26.0,16.0
-55.0,27.0,17.0
-55.0,26.0,16.0
-56.0,25.0,19.0
-53.0,26.0,18.0
-55.0,25.0,19.0
-57.0,26.0,19.0
-58.0,26.0,15.0
-53.0,26.0,19.0
-60.0,25.0,20.0
-57.0,29.0,15.0
-55.0,29.0,19.0
-56.0,29.0,14.0
-54.0,28.0,16.0
-56.0,29.0,17.0
-54.0,26.0,18.0
-53.0,29.0,19.0
-60.0,27.0,16.0
-54.0,26.0,17.0
-53.0,29.0,21.0
-59.0,25.0,15.0
-55.0,25.0,19.0
-58.0,29.0,17.0
-57.0,26.0,15.0
-53.0,31.0,18.0
-54.0,28.0,17.0
-58.0,25.0,14.0
-55.0,27.0,16.0
-55.0,25.0,17.0
-53.0,22.0,19.0
-62.0,24.0,17.0
-58.0,26.0,15.0
-51.0,26.0,19.0
-56.0,26.0,21.0
-55.0,26.0,19.0
-57.0,30.0,15.0
-54.0,28.0,18.0
-51.0,31.0,18.0
-56.0,27.0,18.0
-56.0,27.0,18.0
-51.0,26.0,23.0
-58.0,26.0,14.0
-60.0,26.0,15.0
-53.0,26.0,21.0
-54.0,27.0,20.0
-55.0,29.0,19.0
-55.0,30.0,19.0
-59.0,27.0,16.0
-58.0,26.0,17.0
-52.0,27.0,21.0
-56.0,28.0,17.0
-57.0,25.0,15.0
-58.0,25.0,16.0
-57.0,26.0,18.0
-57.0,24.0,19.0
-58.0,24.0,19.0
-51.0,25.0,25.0
-58.0,25.0,15.0
-53.0,25.0,18.0
-53.0,29.0,19.0
-54.0,25.0,17.0
-56.0,27.0,19.0
-54.0,27.0,15.0
-60.0,23.0,19.0
-54.0,28.0,18.0
-53.0,27.0,21.0
-59.0,25.0,16.0
-58.0,28.0,16.0
-57.0,25.0,20.0
-54.0,30.0,20.0
-55.0,25.0,20.0
-54.0,27.0,22.0
-58.0,27.0,14.0
-54.0,26.0,21.0
-59.0,28.0,15.0
-55.0,26.0,16.0
-56.0,25.0,17.0
-57.0,25.0,17.0
-54.0,25.0,18.0
-60.0,26.0,16.0
-55.0,24.0,22.0
-51.0,25.0,22.0
-60.0,27.0,14.0
-56.0,25.0,18.0
-55.0,27.0,19.0
-57.0,26.0,18.0
-54.0,24.0,18.0
-57.0,28.0,18.0
-56.0,24.0,19.0
-57.0,26.0,19.0
-51.0,25.0,22.0
-58.0,27.0,14.0
-56.0,27.0,18.0
-57.0,27.0,18.0
-54.0,26.0,20.0
-56.0,25.0,20.0
-58.0,26.0,18.0
-55.0,25.0,20.0
-59.0,25.0,16.0
-57.0,26.0,18.0
-55.0,27.0,19.0
-54.0,23.0,17.0
-68.0,27.0,14.0
-55.0,26.0,18.0
-60.0,26.0,14.0
-55.0,26.0,21.0
-55.0,27.0,18.0
-56.0,24.0,18.0
-56.0,24.0,18.0
-56.0,26.0,19.0
-60.0,24.0,16.0
-56.0,29.0,18.0
-54.0,26.0,19.0
-58.0,28.0,15.0
-52.0,28.0,19.0
-57.0,26.0,19.0
-59.0,27.0,16.0
-57.0,26.0,19.0
-56.0,24.0,19.0
-52.0,28.0,20.0
-53.0,28.0,17.0
-59.0,27.0,16.0
-52.0,26.0,20.0
-53.0,25.0,21.0
-59.0,26.0,15.0
-54.0,28.0,17.0
-59.0,21.0,16.0
-61.0,22.0,19.0
-61.0,26.0,14.0
-57.0,23.0,18.0
-56.0,23.0,19.0
-55.0,24.0,20.0
-58.0,22.0,18.0
-58.0,22.0,18.0
-59.0,29.0,17.0
-56.0,25.0,18.0
-54.0,30.0,17.0
-53.0,29.0,16.0
-51.0,29.0,18.0
-56.0,29.0,15.0
-51.0,25.0,21.0
-54.0,27.0,23.0
-58.0,21.0,19.0
-60.0,23.0,18.0
-58.0,27.0,17.0
-50.0,28.0,21.0
-55.0,31.0,20.0
-56.0,24.0,17.0
-53.0,31.0,20.0
-53.0,30.0,15.0
-55.0,25.0,17.0
-52.0,25.0,23.0
-61.0,27.0,15.0
-61.0,23.0,13.0
-55.0,23.0,21.0
-57.0,26.0,16.0
-57.0,25.0,16.0
-57.0,26.0,19.0
-56.0,24.0,16.0
-53.0,28.0,19.0
-57.0,27.0,17.0
-62.0,26.0,13.0
-54.0,27.0,17.0
-57.0,26.0,18.0
-62.0,26.0,13.0
-55.0,25.0,18.0
-53.0,26.0,22.0
-59.0,24.0,16.0
-57.0,24.0,19.0
-54.0,27.0,18.0
-56.0,28.0,16.0
-48.0,28.0,27.0
-52.0,28.0,23.0
-54.0,26.0,18.0
-55.0,27.0,20.0
-58.0,26.0,17.0
-57.0,26.0,16.0
-59.0,27.0,18.0
-57.0,26.0,16.0
-55.0,27.0,18.0
-56.0,28.0,17.0
-59.0,25.0,16.0
-57.0,26.0,17.0
-54.0,24.0,19.0
-54.0,26.0,24.0
-58.0,28.0,17.0
-60.0,28.0,16.0
-52.0,29.0,21.0
-57.0,29.0,16.0
-56.0,28.0,15.0
-55.0,29.0,19.0
-54.0,26.0,20.0
-57.0,27.0,18.0
