2013-06-30 09:59:44,2013-06-30 09:59:44,2013-06-30 09:59:44
-3.0,-4.0,64.0
-3.0,-4.0,65.0
-4.0,-4.0,64.0
-3.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,65.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-3.0,-3.0,64.0
-3.0,-3.0,65.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-3.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-3.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,65.0
-4.0,-4.0,65.0
-3.0,-3.0,65.0
-4.0,-4.0,64.0
-3.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-3.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-3.0,-4.0,65.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-3.0,-4.0,64.0
-3.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-3.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-3.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-3.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,65.0
-4.0,-4.0,64.0
-3.0,-4.0,64.0
-3.0,-4.0,65.0
-4.0,-4.0,64.0
-3.0,-4.0,64.0
-3.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-3.0,-4.0,65.0
-3.0,-4.0,65.0
-3.0,-3.0,65.0
-5.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-5.0,-4.0,64.0
-4.0,-4.0,64.0
-3.0,-3.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-3.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-3.0,-4.0,65.0
-3.0,-3.0,65.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,65.0
-5.0,-4.0,64.0
-4.0,-3.0,65.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-3.0,-4.0,64.0
-3.0,-4.0,64.0
-3.0,-4.0,64.0
-3.0,-4.0,64.0
-4.0,-4.0,64.0
-3.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-3.0,-4.0,64.0
-4.0,-4.0,64.0
-5.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-3.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-3.0,-3.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-3.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-3.0,-4.0,64.0
-4.0,-4.0,64.0
-3.0,-3.0,64.0
-3.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-3.0,-3.0,64.0
-3.0,-4.0,65.0
-4.0,-3.0,64.0
-3.0,-3.0,64.0
-3.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-3.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,65.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,65.0
-4.0,-3.0,64.0
-4.0,-3.0,65.0
-3.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-3.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-3.0,-4.0,64.0
-4.0,-4.0,64.0
-3.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,65.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-5.0,-4.0,64.0
-3.0,-4.0,65.0
-4.0,-4.0,64.0
-5.0,-3.0,64.0
-5.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-5.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-5.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-5.0,-4.0,64.0
-5.0,-4.0,64.0
-4.0,-3.0,65.0
-5.0,-4.0,64.0
-4.0,-4.0,64.0
-5.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-2.0,64.0
-4.0,-3.0,65.0
-5.0,-4.0,64.0
-5.0,-3.0,64.0
-5.0,-3.0,64.0
-5.0,-3.0,64.0
-4.0,-3.0,64.0
-3.0,-5.0,64.0
-3.0,-3.0,64.0
-2.0,-3.0,64.0
-4.0,-1.0,64.0
-1.0,3.0,66.0
-4.0,-6.0,62.0
-2.0,-2.0,64.0
4.0,-1.0,66.0
4.0,-4.0,64.0
4.0,2.0,65.0
-4.0,-2.0,63.0
3.0,7.0,65.0
1.0,-5.0,66.0
8.0,-4.0,65.0
9.0,4.0,64.0
-1.0,-1.0,65.0
2.0,3.0,65.0
4.0,1.0,64.0
5.0,1.0,65.0
5.0,3.0,65.0
5.0,1.0,64.0
3.0,1.0,64.0
4.0,3.0,65.0
6.0,2.0,65.0
2.0,1.0,65.0
4.0,3.0,65.0
4.0,2.0,65.0
4.0,2.0,64.0
3.0,2.0,64.0
5.0,2.0,64.0
4.0,1.0,65.0
4.0,3.0,65.0
4.0,1.0,64.0
5.0,2.0,65.0
4.0,2.0,65.0
4.0,2.0,65.0
3.0,3.0,66.0
2.0,7.0,74.0
5.0,14.0,75.0
7.0,-19.0,52.0
-13.0,-9.0,63.0
-11.0,-5.0,62.0
-1.0,-2.0,65.0
-5.0,-3.0,64.0
-6.0,-4.0,64.0
-6.0,-4.0,64.0
-4.0,-2.0,65.0
-5.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,65.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,65.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,65.0
-5.0,-3.0,64.0
-5.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-5.0,-3.0,65.0
-5.0,-3.0,64.0
-5.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,65.0
-4.0,-3.0,65.0
-4.0,-3.0,64.0
-4.0,-3.0,65.0
-4.0,-3.0,64.0
-5.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-3.0,-3.0,65.0
-3.0,-3.0,65.0
-5.0,-4.0,64.0
-4.0,-3.0,65.0
-3.0,-3.0,64.0
-3.0,-3.0,65.0
-2.0,-3.0,65.0
-4.0,-3.0,64.0
-3.0,-3.0,65.0
-3.0,-3.0,65.0
-4.0,-3.0,64.0
-3.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,65.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,65.0
-5.0,-3.0,65.0
-3.0,-3.0,65.0
-4.0,-3.0,65.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-5.0,-3.0,65.0
-4.0,-3.0,65.0
-4.0,-3.0,65.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,65.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,65.0
-4.0,-3.0,65.0
-4.0,-4.0,64.0
-4.0,-3.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-5.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,65.0
-4.0,-3.0,65.0
-4.0,-3.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-3.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,65.0
-4.0,-3.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-3.0,65.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,65.0
-4.0,-3.0,64.0
-3.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,65.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,65.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,65.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,65.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-3.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-3.0,65.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-3.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-3.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,65.0
-3.0,-4.0,64.0
-4.0,-3.0,65.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-3.0,-4.0,65.0
-3.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,65.0
-4.0,-4.0,64.0
-3.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-3.0,-3.0,65.0
-3.0,-4.0,65.0
-3.0,-3.0,65.0
-3.0,-4.0,65.0
-4.0,-3.0,64.0
-3.0,-3.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-3.0,64.0
-4.0,-3.0,65.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-3.0,-3.0,64.0
-4.0,-4.0,64.0
-3.0,-3.0,64.0
-3.0,-4.0,64.0
-3.0,-3.0,65.0
-4.0,-4.0,64.0
-3.0,-3.0,64.0
-4.0,-3.0,64.0
-3.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,65.0
-3.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-3.0,-4.0,64.0
-3.0,-4.0,64.0
-3.0,-3.0,65.0
-3.0,-4.0,64.0
-4.0,-3.0,64.0
-3.0,-3.0,64.0
-3.0,-4.0,64.0
-3.0,-3.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-3.0,-3.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-3.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-3.0,64.0
-3.0,-4.0,64.0
-3.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,65.0
-3.0,-3.0,65.0
-3.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-3.0,-4.0,65.0
-4.0,-3.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,65.0
-4.0,-4.0,65.0
-4.0,-4.0,65.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-3.0,-3.0,65.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-3.0,-3.0,64.0
-4.0,-4.0,64.0
-3.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,65.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,65.0
-4.0,-4.0,64.0
-3.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-3.0,-4.0,65.0
-4.0,-3.0,64.0
-3.0,-3.0,64.0
-3.0,-4.0,65.0
-4.0,-4.0,65.0
-4.0,-3.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,65.0
-4.0,-4.0,65.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,65.0
-4.0,-3.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,65.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-3.0,-3.0,64.0
-4.0,-3.0,65.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,65.0
-4.0,-4.0,64.0
-3.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,65.0
-4.0,-4.0,64.0
-3.0,-4.0,64.0
-3.0,-4.0,65.0
-3.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-3.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-3.0,-4.0,65.0
-3.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-3.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-3.0,-3.0,65.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-3.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-3.0,-3.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-3.0,-4.0,64.0
-3.0,-3.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-3.0,-4.0,64.0
-4.0,-4.0,64.0
-3.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-3.0,-3.0,65.0
-4.0,-3.0,65.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-3.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,65.0
-4.0,-3.0,65.0
-4.0,-3.0,65.0
-4.0,-4.0,65.0
-3.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-3.0,-3.0,64.0
-3.0,-4.0,64.0
-4.0,-3.0,64.0
-3.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,65.0
-4.0,-3.0,64.0
-3.0,-3.0,65.0
-3.0,-4.0,65.0
-4.0,-3.0,64.0
-3.0,-3.0,65.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,65.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-3.0,-4.0,65.0
-3.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-3.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,65.0
-4.0,-3.0,65.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,65.0
-4.0,-3.0,65.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,65.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-3.0,-4.0,65.0
-4.0,-4.0,64.0
-4.0,-3.0,65.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,65.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,65.0
-4.0,-3.0,65.0
-4.0,-3.0,64.0
-4.0,-4.0,65.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,65.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,65.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,65.0
-4.0,-3.0,64.0
-4.0,-3.0,65.0
-4.0,-3.0,65.0
-4.0,-3.0,64.0
-4.0,-3.0,65.0
-4.0,-3.0,64.0
-4.0,-3.0,65.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,65.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,65.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,65.0
-4.0,-3.0,64.0
-4.0,-4.0,65.0
-5.0,-4.0,64.0
-5.0,-4.0,64.0
-4.0,-4.0,64.0
-5.0,-3.0,65.0
-5.0,-3.0,64.0
-4.0,-4.0,65.0
-4.0,-4.0,64.0
-5.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-3.0,65.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-5.0,-4.0,65.0
-4.0,-3.0,64.0
-5.0,-4.0,64.0
-4.0,-4.0,64.0
-4.0,-4.0,64.0
-5.0,-4.0,64.0
-5.0,-3.0,64.0
-4.0,-3.0,64.0
-5.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-4.0,65.0
-5.0,-3.0,64.0
-5.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-4.0,-3.0,64.0
-5.0,-4.0,64.0
-4.0,-3.0,65.0
-4.0,-3.0,64.0
-5.0,-3.0,64.0
-4.0,-4.0,65.0
-5.0,-1.0,65.0
-4.0,-3.0,64.0
-2.0,-4.0,65.0
-5.0,-5.0,64.0
-4.0,-1.0,65.0
-2.0,-1.0,65.0
-1.0,-6.0,64.0
-1.0,-4.0,64.0
-1.0,-1.0,65.0
-1.0,2.0,66.0
-1.0,0.0,65.0
-1.0,-4.0,64.0
0.0,-1.0,65.0
1.0,0.0,65.0
1.0,-1.0,65.0
3.0,-1.0,65.0
0.0,1.0,65.0
-2.0,-3.0,64.0
2.0,3.0,65.0
4.0,3.0,65.0
-1.0,-1.0,64.0
1.0,3.0,66.0
4.0,-2.0,64.0
0.0,1.0,65.0
1.0,2.0,65.0
-3.0,-1.0,65.0
2.0,2.0,65.0
0.0,4.0,65.0
-2.0,0.0,65.0
1.0,3.0,65.0
1.0,1.0,65.0
