1959-10-05 21:01:14.828125,1959-10-05 21:01:14.828125
634.890625,0.640625
635.53125,0.640625
636.1875,0.656250
636.828125,0.640625
637.453125,0.625000
638.109375,0.656250
638.84375,0.734375
639.53125,0.687500
640.171875,0.640625
640.796875,0.625000
641.4375,0.640625
642.109375,0.671875
642.8125,0.703125
643.515625,0.703125
644.203125,0.687500
649.921875,0.640625
650.625,0.703125
651.328125,0.703125
652.0,0.671875
652.640625,0.640625
653.25,0.609375
653.859375,0.609375
654.46875,0.609375
655.0625,0.593750
655.671875,0.609375
656.296875,0.625000
656.875,0.578125
657.453125,0.578125
658.03125,0.578125
736.75,0.625000
737.421875,0.671875
738.09375,0.671875
738.75,0.656250
739.375,0.625000
740.015625,0.640625
740.6875,0.671875
741.375,0.687500
742.078125,0.703125
742.71875,0.640625
743.328125,0.609375
743.9375,0.609375
744.609375,0.671875
745.296875,0.687500
745.984375,0.687500
746.609375,0.625000
747.21875,0.609375
747.859375,0.640625
748.5625,0.703125
749.25,0.687500
749.90625,0.656250
750.53125,0.625000
751.171875,0.640625
751.8125,0.640625
752.484375,0.671875
753.15625,0.671875
753.78125,0.625000
754.40625,0.625000
755.046875,0.640625
755.6875,0.640625
658.640625,0.609375
659.265625,0.625000
659.921875,0.656250
660.5625,0.640625
661.203125,0.640625
661.8125,0.609375
662.421875,0.609375
663.03125,0.609375
663.625,0.593750
664.1875,0.562500
664.78125,0.593750
665.359375,0.578125
665.9375,0.578125
666.5625,0.625000
667.1875,0.625000
667.828125,0.640625
668.421875,0.593750
669.046875,0.625000
669.6875,0.640625
670.296875,0.609375
670.953125,0.656250
671.609375,0.656250
672.28125,0.671875
672.9375,0.656250
673.53125,0.593750
674.09375,0.562500
674.65625,0.562500
675.25,0.593750
675.859375,0.609375
676.5,0.640625
677.171875,0.671875
677.84375,0.671875
678.453125,0.609375
679.09375,0.640625
679.734375,0.640625
680.453125,0.718750
681.140625,0.687500
681.734375,0.593750
682.3125,0.578125
682.921875,0.609375
683.546875,0.625000
684.203125,0.656250
684.90625,0.703125
685.546875,0.640625
686.140625,0.593750
686.703125,0.562500
687.25,0.546875
687.828125,0.578125
688.5625,0.734375
689.265625,0.703125
689.9375,0.671875
690.578125,0.640625
691.25,0.671875
691.90625,0.656250
692.53125,0.625000
693.203125,0.671875
693.90625,0.703125
694.578125,0.671875
695.25,0.671875
695.890625,0.640625
756.328125,0.640625
756.984375,0.656250
757.65625,0.671875
758.359375,0.703125
759.03125,0.671875
759.671875,0.640625
760.359375,0.687500
761.0,0.640625
761.625,0.625000
762.234375,0.609375
762.84375,0.609375
763.515625,0.671875
764.234375,0.718750
764.984375,0.750000
765.765625,0.781250
766.546875,0.781250
767.28125,0.734375
767.96875,0.687500
768.640625,0.671875
780.671875,0.625000
781.25,0.578125
781.84375,0.593750
782.484375,0.640625
783.1875,0.703125
783.859375,0.671875
784.53125,0.671875
785.203125,0.671875
785.859375,0.656250
786.578125,0.718750
787.390625,0.812500
696.515625,0.625000
697.125,0.609375
697.71875,0.593750
698.359375,0.640625
699.0625,0.703125
699.828125,0.765625
700.5625,0.734375
701.28125,0.718750
701.953125,0.671875
702.578125,0.625000
703.21875,0.640625
704.0,0.781250
704.734375,0.734375
705.390625,0.656250
706.0,0.609375
706.59375,0.593750
707.21875,0.625000
707.875,0.656250
708.546875,0.671875
709.28125,0.734375
710.0625,0.781250
710.828125,0.765625
711.5625,0.734375
712.25,0.687500
712.90625,0.656250
713.5625,0.656250
714.21875,0.656250
714.875,0.656250
715.546875,0.671875
716.25,0.703125
716.96875,0.718750
717.6875,0.718750
718.375,0.687500
719.015625,0.640625
719.625,0.609375
720.265625,0.640625
720.9375,0.671875
721.609375,0.671875
722.28125,0.671875
722.90625,0.625000
723.5,0.593750
724.09375,0.593750
724.71875,0.625000
725.421875,0.703125
726.125,0.703125
726.859375,0.734375
727.609375,0.750000
728.265625,0.656250
728.96875,0.703125
729.71875,0.750000
730.390625,0.671875
730.96875,0.578125
731.546875,0.578125
732.125,0.578125
732.71875,0.593750
733.359375,0.640625
734.0625,0.703125
734.796875,0.734375
735.484375,0.687500
736.125,0.640625
788.171875,0.781250
788.890625,0.718750
789.65625,0.765625
790.46875,0.812500
791.203125,0.734375
791.890625,0.687500
792.578125,0.687500
793.265625,0.687500
794.015625,0.750000
794.796875,0.781250
795.578125,0.781250
806.359375,0.687500
806.921875,0.562500
810.734375,0.734375
811.453125,0.718750
812.140625,0.687500
812.828125,0.687500
813.578125,0.750000
814.421875,0.843750
815.25,0.828125
819.5625,0.687500
820.296875,0.734375
821.0625,0.765625
821.859375,0.796875
822.625,0.765625
823.375,0.750000
824.109375,0.734375
824.84375,0.734375
825.578125,0.734375
826.265625,0.687500
736.75,0.625000
737.421875,0.671875
738.09375,0.671875
738.75,0.656250
739.375,0.625000
740.015625,0.640625
740.6875,0.671875
741.375,0.687500
742.078125,0.703125
742.71875,0.640625
743.328125,0.609375
743.9375,0.609375
744.609375,0.671875
745.296875,0.687500
745.984375,0.687500
746.609375,0.625000
747.21875,0.609375
747.859375,0.640625
748.5625,0.703125
749.25,0.687500
749.90625,0.656250
750.53125,0.625000
751.171875,0.640625
751.8125,0.640625
752.484375,0.671875
753.15625,0.671875
753.78125,0.625000
754.40625,0.625000
755.046875,0.640625
755.6875,0.640625
826.984375,0.718750
827.71875,0.734375
828.5,0.781250
829.21875,0.718750
829.953125,0.734375
830.734375,0.781250
831.53125,0.796875
832.28125,0.750000
833.046875,0.765625
833.8125,0.765625
834.609375,0.796875
835.34375,0.734375
836.109375,0.765625
836.890625,0.781250
837.65625,0.765625
838.390625,0.734375
839.15625,0.765625
839.9375,0.781250
840.6875,0.750000
841.421875,0.734375
842.1875,0.765625
842.9375,0.750000
843.671875,0.734375
844.375,0.703125
845.15625,0.781250
846.0,0.843750
846.84375,0.843750
847.65625,0.812500
848.421875,0.765625
849.1875,0.765625
756.328125,0.640625
756.984375,0.656250
757.65625,0.671875
758.359375,0.703125
759.03125,0.671875
759.671875,0.640625
760.359375,0.687500
761.0,0.640625
761.625,0.625000
762.234375,0.609375
762.84375,0.609375
763.515625,0.671875
764.234375,0.718750
764.984375,0.750000
765.765625,0.781250
766.546875,0.781250
767.28125,0.734375
767.96875,0.687500
768.640625,0.671875
780.671875,0.625000
781.25,0.578125
781.84375,0.593750
782.484375,0.640625
783.1875,0.703125
783.859375,0.671875
784.53125,0.671875
785.203125,0.671875
785.859375,0.656250
786.578125,0.718750
787.390625,0.812500
849.953125,0.765625
850.71875,0.765625
851.421875,0.703125
857.0,0.703125
857.75,0.750000
858.421875,0.671875
859.046875,0.625000
863.796875,0.718750
864.515625,0.718750
865.234375,0.718750
865.9375,0.703125
866.625,0.687500
867.375,0.750000
868.15625,0.781250
868.9375,0.781250
869.703125,0.765625
870.5,0.796875
871.28125,0.781250
872.015625,0.734375
872.765625,0.750000
873.515625,0.750000
874.296875,0.781250
875.03125,0.734375
875.78125,0.750000
876.546875,0.765625
877.328125,0.781250
878.078125,0.750000
878.796875,0.718750
879.515625,0.718750
880.25,0.734375
880.96875,0.718750
881.640625,0.671875
882.34375,0.703125
883.0625,0.718750
883.8125,0.750000
884.515625,0.703125
885.265625,0.750000
886.015625,0.750000
886.78125,0.765625
887.515625,0.734375
888.28125,0.765625
889.046875,0.765625
889.78125,0.734375
890.515625,0.734375
891.296875,0.781250
892.0625,0.765625
892.8125,0.750000
893.53125,0.718750
894.265625,0.734375
895.03125,0.765625
895.734375,0.703125
896.421875,0.687500
897.140625,0.718750
897.84375,0.703125
898.53125,0.687500
899.21875,0.687500
899.90625,0.687500
900.65625,0.750000
905.625,0.734375
906.34375,0.718750
788.171875,0.781250
788.890625,0.718750
789.65625,0.765625
790.46875,0.812500
791.203125,0.734375
791.890625,0.687500
792.578125,0.687500
793.265625,0.687500
794.015625,0.750000
794.796875,0.781250
795.578125,0.781250
806.359375,0.687500
806.921875,0.562500
810.734375,0.734375
811.453125,0.718750
812.140625,0.687500
812.828125,0.687500
813.578125,0.750000
814.421875,0.843750
815.25,0.828125
819.5625,0.687500
820.296875,0.734375
821.0625,0.765625
821.859375,0.796875
822.625,0.765625
823.375,0.750000
824.109375,0.734375
824.84375,0.734375
825.578125,0.734375
826.265625,0.687500
826.984375,0.718750
827.71875,0.734375
828.5,0.781250
829.21875,0.718750
829.953125,0.734375
830.734375,0.781250
831.53125,0.796875
832.28125,0.750000
833.046875,0.765625
833.8125,0.765625
834.609375,0.796875
835.34375,0.734375
836.109375,0.765625
836.890625,0.781250
837.65625,0.765625
838.390625,0.734375
839.15625,0.765625
839.9375,0.781250
840.6875,0.750000
841.421875,0.734375
842.1875,0.765625
842.9375,0.750000
843.671875,0.734375
844.375,0.703125
845.15625,0.781250
846.0,0.843750
846.84375,0.843750
847.65625,0.812500
848.421875,0.765625
849.1875,0.765625
907.125,0.781250
907.890625,0.765625
908.625,0.734375
909.3125,0.687500
909.96875,0.656250
910.640625,0.671875
911.359375,0.718750
912.078125,0.718750
912.78125,0.703125
913.484375,0.703125
914.21875,0.734375
914.96875,0.750000
915.703125,0.734375
916.421875,0.718750
917.140625,0.718750
917.859375,0.718750
918.59375,0.734375
919.28125,0.687500
920.015625,0.734375
920.765625,0.750000
921.53125,0.765625
922.265625,0.734375
923.015625,0.750000
928.28125,0.718750
928.984375,0.703125
929.671875,0.687500
930.375,0.703125
931.171875,0.796875
932.0,0.828125
932.828125,0.828125
849.953125,0.765625
850.71875,0.765625
851.421875,0.703125
857.0,0.703125
857.75,0.750000
858.421875,0.671875
859.046875,0.625000
863.796875,0.718750
864.515625,0.718750
865.234375,0.718750
865.9375,0.703125
866.625,0.687500
867.375,0.750000
868.15625,0.781250
868.9375,0.781250
869.703125,0.765625
870.5,0.796875
871.28125,0.781250
872.015625,0.734375
872.765625,0.750000
873.515625,0.750000
874.296875,0.781250
875.03125,0.734375
875.78125,0.750000
876.546875,0.765625
877.328125,0.781250
878.078125,0.750000
878.796875,0.718750
879.515625,0.718750
880.25,0.734375
933.609375,0.781250
934.34375,0.734375
943.671875,0.703125
944.390625,0.718750
945.125,0.734375
945.875,0.750000
946.59375,0.718750
947.265625,0.671875
947.96875,0.703125
948.671875,0.703125
949.390625,0.718750
950.109375,0.718750
950.796875,0.687500
951.5,0.703125
952.1875,0.687500
952.90625,0.718750
953.609375,0.703125
954.296875,0.687500
955.015625,0.718750
955.78125,0.765625
956.5625,0.781250
957.296875,0.734375
958.0,0.703125
958.71875,0.718750
959.40625,0.687500
960.09375,0.687500
960.78125,0.687500
961.53125,0.750000
962.34375,0.812500
963.171875,0.828125
880.96875,0.718750
881.640625,0.671875
882.34375,0.703125
883.0625,0.718750
883.8125,0.750000
884.515625,0.703125
885.265625,0.750000
886.015625,0.750000
886.78125,0.765625
887.515625,0.734375
888.28125,0.765625
889.046875,0.765625
889.78125,0.734375
890.515625,0.734375
891.296875,0.781250
892.0625,0.765625
892.8125,0.750000
893.53125,0.718750
894.265625,0.734375
895.03125,0.765625
895.734375,0.703125
896.421875,0.687500
897.140625,0.718750
897.84375,0.703125
898.53125,0.687500
899.21875,0.687500
899.90625,0.687500
900.65625,0.750000
905.625,0.734375
906.34375,0.718750
964.0,0.828125
964.6875,0.687500
965.390625,0.703125
966.046875,0.656250
966.65625,0.609375
967.21875,0.562500
967.8125,0.593750
968.421875,0.609375
969.109375,0.687500
969.828125,0.718750
970.578125,0.750000
971.296875,0.718750
971.984375,0.687500
975.296875,0.656250
976.0,0.703125
976.765625,0.765625
977.5625,0.796875
978.375,0.812500
979.140625,0.765625
979.90625,0.765625
980.609375,0.703125
981.265625,0.656250
981.9375,0.671875
982.640625,0.703125
983.4375,0.796875
984.234375,0.796875
984.984375,0.750000
985.671875,0.687500
986.359375,0.687500
987.0625,0.703125
987.796875,0.734375
988.59375,0.796875
989.375,0.781250
990.125,0.750000
990.796875,0.671875
991.4375,0.640625
992.109375,0.671875
992.796875,0.687500
993.5625,0.765625
994.390625,0.828125
995.203125,0.812500
995.96875,0.765625
996.65625,0.687500
997.34375,0.687500
998.03125,0.687500
998.71875,0.687500
999.46875,0.750000
1000.203125,0.734375
1000.921875,0.718750
1001.609375,0.687500
1002.3125,0.703125
1003.0,0.687500
1003.6875,0.687500
1004.3125,0.625000
1004.9375,0.625000
1005.609375,0.671875
1006.296875,0.687500
1007.03125,0.734375
1007.75,0.718750
1008.4375,0.687500
907.125,0.781250
907.890625,0.765625
908.625,0.734375
909.3125,0.687500
909.96875,0.656250
910.640625,0.671875
911.359375,0.718750
912.078125,0.718750
912.78125,0.703125
913.484375,0.703125
914.21875,0.734375
914.96875,0.750000
915.703125,0.734375
916.421875,0.718750
917.140625,0.718750
917.859375,0.718750
918.59375,0.734375
919.28125,0.687500
920.015625,0.734375
920.765625,0.750000
921.53125,0.765625
922.265625,0.734375
923.015625,0.750000
928.28125,0.718750
928.984375,0.703125
929.671875,0.687500
930.375,0.703125
931.171875,0.796875
932.0,0.828125
932.828125,0.828125
1009.140625,0.703125
1009.859375,0.718750
1010.578125,0.718750
1011.28125,0.703125
1011.953125,0.671875
1012.65625,0.703125
1013.375,0.718750
1014.109375,0.734375
1014.828125,0.718750
1015.53125,0.703125
1016.25,0.718750
1016.984375,0.734375
1017.75,0.765625
1018.484375,0.734375
1019.234375,0.750000
1025.078125,0.750000
1025.84375,0.765625
1026.65625,0.812500
1027.4375,0.781250
1028.203125,0.765625
1028.921875,0.718750
1029.625,0.703125
1030.296875,0.671875
1030.984375,0.687500
1031.6875,0.703125
1032.4375,0.750000
1033.171875,0.734375
1033.859375,0.687500
1034.5625,0.703125
1035.265625,0.703125
933.609375,0.781250
934.34375,0.734375
943.671875,0.703125
944.390625,0.718750
945.125,0.734375
945.875,0.750000
946.59375,0.718750
947.265625,0.671875
947.96875,0.703125
948.671875,0.703125
949.390625,0.718750
950.109375,0.718750
950.796875,0.687500
951.5,0.703125
952.1875,0.687500
952.90625,0.718750
953.609375,0.703125
954.296875,0.687500
955.015625,0.718750
955.78125,0.765625
956.5625,0.781250
957.296875,0.734375
958.0,0.703125
958.71875,0.718750
959.40625,0.687500
960.09375,0.687500
960.78125,0.687500
961.53125,0.750000
962.34375,0.812500
963.171875,0.828125
1035.984375,0.718750
1036.65625,0.671875
1037.3125,0.656250
1037.984375,0.671875
1038.640625,0.656250
1039.3125,0.671875
1039.96875,0.656250
1040.609375,0.640625
1041.265625,0.656250
1041.953125,0.687500
1042.640625,0.687500
1043.3125,0.671875
1043.96875,0.656250
1044.65625,0.687500
1045.3125,0.656250
1046.0,0.687500
1046.65625,0.656250
1047.28125,0.625000
1051.53125,0.671875
1052.203125,0.671875
1052.890625,0.687500
1053.5625,0.671875
1054.234375,0.671875
1054.9375,0.703125
1055.65625,0.718750
1056.34375,0.687500
1057.03125,0.687500
1057.75,0.718750
1058.46875,0.718750
1059.25,0.781250
964.0,0.828125
964.6875,0.687500
965.390625,0.703125
966.046875,0.656250
966.65625,0.609375
967.21875,0.562500
967.8125,0.593750
968.421875,0.609375
969.109375,0.687500
969.828125,0.718750
970.578125,0.750000
971.296875,0.718750
971.984375,0.687500
975.296875,0.656250
976.0,0.703125
976.765625,0.765625
977.5625,0.796875
978.375,0.812500
979.140625,0.765625
979.90625,0.765625
980.609375,0.703125
981.265625,0.656250
981.9375,0.671875
982.640625,0.703125
983.4375,0.796875
984.234375,0.796875
984.984375,0.750000
985.671875,0.687500
986.359375,0.687500
987.0625,0.703125
987.796875,0.734375
988.59375,0.796875
989.375,0.781250
990.125,0.750000
990.796875,0.671875
991.4375,0.640625
992.109375,0.671875
992.796875,0.687500
993.5625,0.765625
994.390625,0.828125
995.203125,0.812500
995.96875,0.765625
996.65625,0.687500
997.34375,0.687500
998.03125,0.687500
998.71875,0.687500
999.46875,0.750000
1000.203125,0.734375
1000.921875,0.718750
1001.609375,0.687500
1002.3125,0.703125
1003.0,0.687500
1003.6875,0.687500
1004.3125,0.625000
1004.9375,0.625000
1005.609375,0.671875
1006.296875,0.687500
1007.03125,0.734375
1007.75,0.718750
1008.4375,0.687500
1060.015625,0.765625
1063.75,0.750000
1064.484375,0.734375
1065.1875,0.703125
1069.5,0.765625
1070.21875,0.718750
1070.90625,0.687500
1071.625,0.718750
1072.3125,0.687500
1072.984375,0.671875
1073.6875,0.703125
1074.40625,0.718750
1075.09375,0.687500
1075.8125,0.718750
1076.546875,0.734375
1077.296875,0.750000
1077.984375,0.687500
1078.65625,0.671875
1079.328125,0.671875
1080.0,0.671875
1080.765625,0.765625
1081.5625,0.796875
1082.359375,0.796875
1083.15625,0.796875
1083.953125,0.796875
1084.71875,0.765625
1085.484375,0.765625
1086.234375,0.750000
1086.9375,0.703125
1087.65625,0.718750
1009.140625,0.703125
1009.859375,0.718750
1010.578125,0.718750
1011.28125,0.703125
1011.953125,0.671875
1012.65625,0.703125
1013.375,0.718750
1014.109375,0.734375
1014.828125,0.718750
1015.53125,0.703125
1016.25,0.718750
1016.984375,0.734375
1017.75,0.765625
1018.484375,0.734375
1019.234375,0.750000
1025.078125,0.750000
1025.84375,0.765625
1026.65625,0.812500
1027.4375,0.781250
1028.203125,0.765625
1028.921875,0.718750
1029.625,0.703125
1030.296875,0.671875
1030.984375,0.687500
1031.6875,0.703125
1032.4375,0.750000
1033.171875,0.734375
1033.859375,0.687500
1034.5625,0.703125
1035.265625,0.703125
1035.984375,0.718750
1036.65625,0.671875
1037.3125,0.656250
1037.984375,0.671875
1038.640625,0.656250
1039.3125,0.671875
1039.96875,0.656250
1040.609375,0.640625
1041.265625,0.656250
1041.953125,0.687500
1042.640625,0.687500
1043.3125,0.671875
1043.96875,0.656250
1044.65625,0.687500
1045.3125,0.656250
1046.0,0.687500
1046.65625,0.656250
1047.28125,0.625000
1051.53125,0.671875
1052.203125,0.671875
1052.890625,0.687500
1053.5625,0.671875
1054.234375,0.671875
1054.9375,0.703125
1055.65625,0.718750
1056.34375,0.687500
1057.03125,0.687500
1057.75,0.718750
1058.46875,0.718750
1059.25,0.781250
1088.359375,0.703125
1089.15625,0.796875
1089.984375,0.828125
1090.8125,0.828125
1091.578125,0.765625
1092.3125,0.734375
1093.0625,0.750000
1093.90625,0.843750
1094.75,0.843750
1095.578125,0.828125
1096.421875,0.843750
1097.234375,0.812500
1097.984375,0.750000
1098.671875,0.687500
1120.71875,0.578125
1121.296875,0.578125
1121.890625,0.593750
1122.484375,0.593750
1123.0625,0.578125
1131.71875,0.531250
1132.234375,0.515625
1137.546875,0.546875
1138.09375,0.546875
1138.625,0.531250
1142.859375,0.609375
1143.46875,0.609375
1144.046875,0.578125
1144.640625,0.593750
1145.234375,0.593750
1145.796875,0.562500
1060.015625,0.765625
1063.75,0.750000
1064.484375,0.734375
1065.1875,0.703125
1069.5,0.765625
1070.21875,0.718750
1070.90625,0.687500
1071.625,0.718750
1072.3125,0.687500
1072.984375,0.671875
1073.6875,0.703125
1074.40625,0.718750
1075.09375,0.687500
1075.8125,0.718750
1076.546875,0.734375
1077.296875,0.750000
1077.984375,0.687500
1078.65625,0.671875
1079.328125,0.671875
1080.0,0.671875
1080.765625,0.765625
1081.5625,0.796875
1082.359375,0.796875
1083.15625,0.796875
1083.953125,0.796875
1084.71875,0.765625
1085.484375,0.765625
1086.234375,0.750000
1086.9375,0.703125
1087.65625,0.718750
1146.328125,0.531250
1146.859375,0.531250
1147.40625,0.546875
1147.953125,0.546875
1148.515625,0.562500
1149.046875,0.531250
1149.59375,0.546875
1150.15625,0.562500
1150.734375,0.578125
1151.328125,0.593750
1151.90625,0.578125
1152.484375,0.578125
1153.0625,0.578125
1153.65625,0.593750
1154.25,0.593750
1154.859375,0.609375
1155.484375,0.625000
1156.109375,0.625000
1156.765625,0.656250
1166.5,0.578125
1167.09375,0.593750
1167.75,0.656250
1168.5,0.750000
1169.28125,0.781250
1170.03125,0.750000
1170.765625,0.734375
1171.421875,0.656250
1172.0625,0.640625
1172.8125,0.750000
1173.6875,0.875000
1174.453125,0.765625
1175.140625,0.687500
1175.84375,0.703125
1176.578125,0.734375
1177.359375,0.781250
1178.109375,0.750000
1178.875,0.765625
1179.703125,0.828125
1180.421875,0.718750
1181.15625,0.734375
1181.953125,0.796875
1182.71875,0.765625
1183.5,0.781250
1184.25,0.750000
1185.015625,0.765625
1185.703125,0.687500
1186.390625,0.687500
1195.3125,0.781250
1196.109375,0.796875
1196.796875,0.687500
1197.5,0.703125
1198.21875,0.718750
1198.875,0.656250
1199.515625,0.640625
1200.1875,0.671875
1200.90625,0.718750
1201.640625,0.734375
1202.3125,0.671875
1202.96875,0.656250
1203.640625,0.671875
1088.359375,0.703125
1089.15625,0.796875
1089.984375,0.828125
1090.8125,0.828125
1091.578125,0.765625
1092.3125,0.734375
1093.0625,0.750000
1093.90625,0.843750
1094.75,0.843750
1095.578125,0.828125
1096.421875,0.843750
1097.234375,0.812500
1097.984375,0.750000
1098.671875,0.687500
1120.71875,0.578125
1121.296875,0.578125
1121.890625,0.593750
1122.484375,0.593750
1123.0625,0.578125
1131.71875,0.531250
1132.234375,0.515625
1137.546875,0.546875
1138.09375,0.546875
1138.625,0.531250
1142.859375,0.609375
1143.46875,0.609375
1144.046875,0.578125
1144.640625,0.593750
1145.234375,0.593750
1145.796875,0.562500
1204.3125,0.671875
1204.96875,0.656250
1205.609375,0.640625
1206.25,0.640625
1206.875,0.625000
1207.53125,0.656250
1208.203125,0.671875
1208.84375,0.640625
1209.484375,0.640625
1210.09375,0.609375
1213.015625,0.562500
1213.578125,0.562500
1214.203125,0.625000
1214.8125,0.609375
1215.578125,0.765625
1216.34375,0.765625
1221.578125,0.671875
1222.21875,0.640625
1228.4375,0.546875
1229.015625,0.578125
1229.640625,0.625000
1230.25,0.609375
1230.90625,0.656250
1231.578125,0.671875
1232.25,0.671875
1232.859375,0.609375
1233.453125,0.593750
1234.078125,0.625000
1234.78125,0.703125
1235.515625,0.734375
1146.328125,0.531250
1146.859375,0.531250
1147.40625,0.546875
1147.953125,0.546875
1148.515625,0.562500
1149.046875,0.531250
1149.59375,0.546875
1150.15625,0.562500
1150.734375,0.578125
1151.328125,0.593750
1151.90625,0.578125
1152.484375,0.578125
1153.0625,0.578125
1153.65625,0.593750
1154.25,0.593750
1154.859375,0.609375
1155.484375,0.625000
1156.109375,0.625000
1156.765625,0.656250
1166.5,0.578125
1167.09375,0.593750
1167.75,0.656250
1168.5,0.750000
1169.28125,0.781250
1170.03125,0.750000
1170.765625,0.734375
1171.421875,0.656250
1172.0625,0.640625
1172.8125,0.750000
1173.6875,0.875000
1236.203125,0.687500
1236.96875,0.765625
1237.765625,0.796875
1238.5625,0.796875
1239.28125,0.718750
1239.96875,0.687500
1240.65625,0.687500
1241.390625,0.734375
1242.078125,0.687500
1242.75,0.671875
1243.453125,0.703125
1244.15625,0.703125
1253.296875,0.656250
1253.953125,0.656250
1254.578125,0.625000
1255.1875,0.609375
1255.8125,0.625000
1256.453125,0.640625
1257.09375,0.640625
1257.71875,0.625000
1258.359375,0.640625
1258.984375,0.625000
1259.609375,0.625000
1260.21875,0.609375
1260.8125,0.593750
1261.40625,0.593750
1262.015625,0.609375
1262.6875,0.671875
1263.4375,0.750000
1264.1875,0.750000
1174.453125,0.765625
1175.140625,0.687500
1175.84375,0.703125
1176.578125,0.734375
1177.359375,0.781250
1178.109375,0.750000
1178.875,0.765625
1179.703125,0.828125
1180.421875,0.718750
1181.15625,0.734375
1181.953125,0.796875
1182.71875,0.765625
1183.5,0.781250
1184.25,0.750000
1185.015625,0.765625
1185.703125,0.687500
1186.390625,0.687500
1195.3125,0.781250
1196.109375,0.796875
1196.796875,0.687500
1197.5,0.703125
1198.21875,0.718750
1198.875,0.656250
1199.515625,0.640625
1200.1875,0.671875
1200.90625,0.718750
1201.640625,0.734375
1202.3125,0.671875
1202.96875,0.656250
1203.640625,0.671875
1264.921875,0.734375
1265.625,0.703125
1266.28125,0.656250
1266.875,0.593750
1267.453125,0.578125
1268.0625,0.609375
1268.71875,0.656250
1269.390625,0.671875
1270.109375,0.718750
1270.828125,0.718750
1271.515625,0.687500
1272.15625,0.640625
1272.765625,0.609375
1273.390625,0.625000
1274.046875,0.656250
1274.6875,0.640625
1275.34375,0.656250
1276.0,0.656250
1276.703125,0.703125
1277.421875,0.718750
1278.125,0.703125
1278.78125,0.656250
1279.4375,0.656250
1280.09375,0.656250
1280.734375,0.640625
1285.53125,0.578125
1286.09375,0.562500
1286.6875,0.593750
1287.390625,0.703125
1288.140625,0.750000
1204.3125,0.671875
1204.96875,0.656250
1205.609375,0.640625
1206.25,0.640625
1206.875,0.625000
1207.53125,0.656250
1208.203125,0.671875
1208.84375,0.640625
1209.484375,0.640625
1210.09375,0.609375
1213.015625,0.562500
1213.578125,0.562500
1214.203125,0.625000
1214.8125,0.609375
1215.578125,0.765625
1216.34375,0.765625
1221.578125,0.671875
1222.21875,0.640625
1228.4375,0.546875
1229.015625,0.578125
1229.640625,0.625000
1230.25,0.609375
1230.90625,0.656250
1231.578125,0.671875
1232.25,0.671875
1232.859375,0.609375
1233.453125,0.593750
1234.078125,0.625000
1234.78125,0.703125
1235.515625,0.734375
1288.875,0.734375
1289.578125,0.703125
1290.21875,0.640625
1290.90625,0.687500
1291.609375,0.703125
1292.3125,0.703125
1292.984375,0.671875
1293.703125,0.718750
1294.46875,0.765625
1295.1875,0.718750
1295.90625,0.718750
1302.25,0.703125
1310.515625,0.703125
1311.140625,0.625000
1311.828125,0.687500
1312.53125,0.703125
1313.21875,0.687500
1313.890625,0.671875
1314.546875,0.656250
1315.25,0.703125
1315.953125,0.703125
1316.65625,0.703125
1321.859375,0.546875
1322.40625,0.546875
1322.96875,0.562500
1323.515625,0.546875
1324.09375,0.578125
1324.703125,0.609375
1325.328125,0.625000
1325.875,0.546875
1236.203125,0.687500
1236.96875,0.765625
1237.765625,0.796875
1238.5625,0.796875
1239.28125,0.718750
1239.96875,0.687500
1240.65625,0.687500
1241.390625,0.734375
1242.078125,0.687500
1242.75,0.671875
1243.453125,0.703125
1244.15625,0.703125
1253.296875,0.656250
1253.953125,0.656250
1254.578125,0.625000
1255.1875,0.609375
1255.8125,0.625000
1256.453125,0.640625
1257.09375,0.640625
1257.71875,0.625000
1258.359375,0.640625
1258.984375,0.625000
1259.609375,0.625000
1260.21875,0.609375
1260.8125,0.593750
1261.40625,0.593750
1262.015625,0.609375
1262.6875,0.671875
1263.4375,0.750000
1264.1875,0.750000
1264.921875,0.734375
1265.625,0.703125
1266.28125,0.656250
1266.875,0.593750
1267.453125,0.578125
1268.0625,0.609375
1268.71875,0.656250
1269.390625,0.671875
1270.109375,0.718750
1270.828125,0.718750
1271.515625,0.687500
1272.15625,0.640625
1272.765625,0.609375
1273.390625,0.625000
1274.046875,0.656250
1274.6875,0.640625
1275.34375,0.656250
1276.0,0.656250
1276.703125,0.703125
1277.421875,0.718750
1278.125,0.703125
1278.78125,0.656250
1279.4375,0.656250
1280.09375,0.656250
1280.734375,0.640625
1285.53125,0.578125
1286.09375,0.562500
1286.6875,0.593750
1287.390625,0.703125
1288.140625,0.750000
1329.484375,0.609375
1330.078125,0.593750
1330.6875,0.609375
1331.328125,0.640625
1331.984375,0.656250
1332.625,0.640625
1333.28125,0.656250
1333.9375,0.656250
1340.1875,0.671875
1340.9375,0.750000
1341.75,0.812500
1342.59375,0.843750
1343.34375,0.750000
1343.96875,0.625000
1344.59375,0.625000
1345.25,0.656250
1345.953125,0.703125
1351.640625,0.625000
1355.796875,0.828125
1356.59375,0.796875
1357.34375,0.750000
1358.078125,0.734375
1358.734375,0.656250
1359.421875,0.687500
1360.15625,0.734375
1360.890625,0.734375
1361.625,0.734375
1362.390625,0.765625
1363.09375,0.703125
1363.859375,0.765625
1288.875,0.734375
